18,8,56,55,35,21,61,20,65,52
47,6,39,13,52,53,8,42,54,35
6,35,37,4,12,44,64,57,5,51
52,45,65,30,53,16,42,63,47,48
65,4,39,35,7,22,51,45,6,13
52,63,6,45,44,16,7,12,25,65
53,20,33,44,22,39,30,4,47,46
61,6,39,33,65,9,16,55,56,30
61,65,53,16,42,52,8,54,25,13
6,39,47,65,7,42,44,16,54,12
42,20,30,65,35,5,25,52,7,48
18,39,65,44,33,48,52,55,56,23
16,35,25,44,12,63,47,64,57,22
33,23,34,8,22,64,57,48,52,51
30,63,6,35,25,53,16,40,51,11
1,20,30,45,52,47,33,63,12,64
16,63,65,1,11,20,35,18,30,7
16,22,51,33,9,52,35,30,6,61
30,52,6,35,39,56,55,18,45,1
39,1,16,65,35,63,4,34,22,52
39,33,52,51,35,65,61,40,2,37
52,1,48,39,44,7,30,18,21,23
63,44,22,4,64,2,52,57,47,18
44,5,23,55,52,56,33,16,11,30
47,2,12,30,16,4,5,45,10,52
30,45,42,52,39,65,1,47,61,33
52,61,65,63,56,55,45,21,39,53
45,44,6,47,48,53,39,5,8,54
39,33,22,34,16,41,52,4,23,45
6,34,39,12,47,31,7,1,25,20
48,30,44,16,18,23,9,35,46,37
6,1,47,12,22,16,45,5,63,33
63,6,11,39,55,56,47,2,36,33
63,33,45,52,4,9,39,12,20,65
18,45,54,7,53,37,61,25,52,63
45,54,35,51,56,30,55,42,33,46
48,2,22,1,4,51,39,65,52,35
39,47,65,63,56,55,18,25,37,34
52,16,45,39,1,10,35,25,6,2
37,39,20,65,45,42,12,1,48,6
63,6,16,45,39,48,44,46,20,18
5,51,48,65,34,16,61,35,20,44
5,16,64,39,57,7,63,11,51,35
39,16,52,64,57,61,45,30,4,8
39,5,6,63,47,22,46,18,52,1
39,18,45,25,65,35,55,52,56,61
30,6,45,48,22,52,20,4,53,55
39,40,65,30,35,48,1,44,61,8
6,16,65,63,54,30,22,4,5,12
39,16,63,35,20,42,34,53,41,5
6,63,18,22,12,37,33,25,35,57
63,12,61,44,6,42,65,8,35,23
45,44,30,6,9,46,48,51,10,42
6,47,4,16,44,65,22,30,41,8
13,9,2,20,65,56,55,39,4,51
65,16,52,51,48,12,1,33,54,6
52,5,20,63,6,47,51,28,46,1
16,63,39,30,57,64,1,45,33,52
64,57,47,39,30,44,63,61,54,37
22,48,2,10,12,35,30,51,6,65
42,35,52,9,48,37,45,1,54,36
65,47,6,7,16,35,44,39,33,61
6,44,39,30,16,8,63,37,53,11
52,6,11,30,35,65,7,8,36,47
11,30,48,36,56,55,65,61,63,4
16,39,42,37,1,28,63,53,55,56
39,33,20,18,8,65,47,25,42,23
65,30,7,63,45,52,5,25,20,47
39,61,51,53,52,35,6,21,65,54
48,18,51,33,52,65,53,41,13,39
52,54,12,16,63,8,6,18,20,25
39,51,33,44,65,16,64,55,57,56
45,42,63,30,6,35,12,52,34,54
35,45,18,63,2,6,8,64,54,57
45,20,7,5,48,33,51,37,16,39
63,65,54,39,53,47,48,52,40,25
54,35,48,30,47,1,61,2,4,56
4,48,42,52,47,65,6,22,16,1
39,61,33,63,65,55,56,16,25,37
5,45,37,39,52,25,48,20,42,30
51,33,39,42,4,25,6,35,52,22
22,42,63,1,18,5,16,7,33,44
25,30,6,18,47,12,64,57,51,41
20,48,2,35,45,10,51,8,23,33
52,16,44,7,45,8,51,18,39,25
39,30,63,22,20,12,51,28,64,57
16,39,51,11,61,33,47,53,45,30
63,53,39,51,54,22,48,55,56,20
6,9,30,8,25,33,22,35,63,42
45,47,39,6,63,48,52,30,1,12
42,4,30,65,25,51,26,18,20,21
37,35,39,2,48,13,25,64,16,12
35,16,5,20,61,30,65,4,56,55
47,44,39,52,11,18,41,25,57,64
16,44,48,56,55,65,23,6,2,1
39,1,52,53,20,47,55,5,56,65
30,63,33,46,41,48,45,61,40,20
1,22,6,52,4,26,35,5,25,34
42,5,65,41,20,64,57,55,56,48
33,45,48,39,11,4,47,36,7,12
