nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.983050847457627469e-02,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.694915254237283533e-03,nan,0.000000000000000000e+00,nan,nan,nan,nan,-2.542372881355925516e-03,nan,-1.694915254237283533e-03,nan,nan,nan,nan,nan,-5.932203389830493015e-03,nan,-4.237288135593209049e-03,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.390243902439024126e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.626016260162610515e-03,8.130081300812986439e-03,nan,2.439024390243904605e-03,nan,nan,nan,nan,0.000000000000000000e+00,nan,1.788617886178860486e-02,nan,nan,nan,nan,nan,5.691056910569103518e-03,nan,4.065040650406493219e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.252032520325221030e-03,2.439024390243882488e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.081632653061184959e-03,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,-4.081632653061273430e-03,nan,nan,nan,nan,-4.897959183673505565e-03,nan,-4.081632653061273430e-03,nan,nan,nan,nan,nan,2.448979591836697271e-03,nan,2.448979591836675154e-03,nan,8.163265306122324599e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,-3.265306122449018744e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.874015748031481859e-04,nan,nan,nan,nan,nan,nan,nan,2.362204724409444449e-03,nan,0.000000000000000000e+00,nan,4.724409448818888899e-03,nan,nan,0.000000000000000000e+00,nan,3.149606299212592744e-03,nan,nan,nan,nan,nan,-7.086614173228334215e-03,nan,3.149606299212592744e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.724409448818888899e-03,-3.149606299212592744e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.632653061224509372e-03,nan,nan,nan,nan,nan,nan,nan,-6.530612244897993253e-03,nan,-8.163265306122546860e-04,nan,nan,nan,nan,-4.897959183673505565e-03,nan,-8.163265306122546860e-04,nan,nan,nan,nan,8.163265306122413287e-03,-2.220446049250313204e-17,nan,-4.897959183673483881e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.220446049250313204e-17,-4.081632653061229195e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.278688524590212070e-03,nan,nan,nan,nan,nan,nan,nan,-5.737704918032826562e-03,nan,6.557377049180313118e-03,nan,4.918032786885207300e-03,nan,nan,4.098360655737653957e-03,nan,4.098360655737653957e-03,nan,nan,nan,nan,nan,1.639344262295061583e-03,nan,-8.196721311475752437e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.196721311475307914e-04,-5.737704918032826562e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.248062015503871081e-02,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,-4.651162790697683028e-03,7.751937984496138018e-04,nan,-1.007751937984497845e-02,nan,nan,nan,nan,7.751937984496138018e-04,nan,-3.875968992248068901e-03,nan,nan,nan,nan,nan,6.976744186046479439e-03,nan,1.550387596899227604e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.875968992248068901e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.680000000000003407e-02,nan,nan,nan,nan,nan,nan,4.000000000000003553e-03,nan,nan,nan,nan,nan,nan,nan,5.600000000000005147e-03,nan,-1.599999999999956925e-03,nan,nan,nan,nan,7.200000000000006742e-03,nan,-7.999999999999563450e-04,nan,nan,nan,nan,nan,3.200000000000002755e-03,nan,1.600000000000045830e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.400000000000005511e-03,5.600000000000005147e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.290076335877899542e-03,nan,-3.053435114503866201e-03,nan,3.053435114503777296e-03,nan,nan,0.000000000000000000e+00,nan,-2.220446049250313204e-17,nan,nan,nan,nan,nan,3.053435114503799848e-03,nan,2.290076335877855307e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,1.526717557251888648e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.145593869731796804e-02,nan,-6.130268199233656831e-03,nan,-1.532567049808426438e-02,nan,nan,-1.149425287356320435e-02,nan,-1.685823754789270851e-02,nan,nan,nan,nan,nan,-2.605363984674326921e-02,nan,-8.429118773946319559e-03,nan,-1.685823754789270851e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.961685823754761956e-03,-1.072796934865898402e-02,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.556420233463029490e-03,nan,nan,nan,nan,nan,nan,nan,3.891050583657573725e-03,nan,0.000000000000000000e+00,nan,-6.225680933852117960e-03,nan,nan,-7.003891050583632705e-03,nan,2.334630350194544235e-03,nan,nan,nan,nan,nan,-7.003891050583632705e-03,nan,4.669260700389088470e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.447470817120603215e-03,3.112840466926058980e-03,nan,nan,nan,nan
