nan,nan,nan,2.485380116959063843e-02,nan,nan,nan,nan,4.093567251462015485e-03,nan,nan,nan,1.228070175438600309e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.923976608187439760e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.847953216373991559e-04,nan,nan,2.631578947368429233e-03,nan,nan,3.070175438596494180e-02,nan,nan,2.339181286549729764e-03,2.017543859649126997e-02,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,1.157742402315475871e-03,nan,nan,-5.788712011577823880e-04,nan,nan,nan,1.534008683068013336e-02,2.923299565846593229e-02,nan,nan,1.215629522431254175e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.823444283646884559e-02,nan,nan,6.946454413892877780e-03,1.534008683068015591e-02,nan,nan,2.054992764109981815e-02,nan
nan,nan,nan,1.369047619047623031e-02,nan,nan,nan,nan,1.339285714285716120e-02,nan,nan,nan,nan,2.053571428571432378e-02,nan,nan,8.630952380952372840e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.190476190476186247e-03,nan,nan,2.053571428571432378e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.636904761904767192e-02,nan,nan,1.041666666666667476e-02,2.857142857142858094e-02,nan,nan,1.964285714285718409e-02,nan
nan,nan,nan,nan,nan,nan,nan,nan,1.661807580174929841e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.166180758017465371e-03,nan,nan,nan,nan,-2.623906705539314106e-03,nan,1.778425655976680758e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.457725947521868425e-02,nan,nan,nan,1.749271137026244677e-02,nan,nan,6.997084548104992585e-03,2.478134110787175853e-02,nan,2.332361516035019646e-03,4.373177842565611692e-03,nan
nan,nan,nan,nan,nan,-1.445086705202358688e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.023121387283288893e-03,nan,nan,nan,nan,8.670520231213619134e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.387283236994214450e-02,2.890173410404539350e-04,nan,nan,5.260115606936410781e-02,nan,nan,1.965317919075137976e-02,5.780346820809190156e-03,0.000000000000000000e+00,7.514450867051980336e-03,nan,nan
nan,nan,nan,nan,nan,2.894356005788800809e-04,nan,nan,nan,nan,nan,nan,-3.183791606367614158e-03,4.630969609261903486e-03,nan,nan,2.315484804630973861e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.499276410998565900e-03,nan,nan,nan,8.683068017366134955e-03,nan,nan,-2.894356005788689679e-03,1.707670043415341482e-02,nan,nan,5.499276410998543349e-03,nan
nan,nan,nan,nan,nan,2.958579881656708821e-04,nan,nan,6.213017751479243782e-03,nan,nan,nan,4.733727810650845136e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.958579881656486560e-04,nan,nan,2.366863905325438180e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.153846153846149747e-02,nan,nan,nan,3.964497041420116108e-02,nan,nan,6.213017751479222098e-03,2.544378698224845220e-02,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.024182076813653398e-02,1.450924608819339524e-02,nan,nan,1.024182076813648888e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.137980085348444482e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.689900426742467224e-03,nan,nan,1.422475106685605530e-03,nan,nan,1.650071123755330119e-02,nan,nan,9.388335704125139528e-03,7.681365576102372299e-03,nan,nan,1.479374110953053309e-02,nan
nan,nan,nan,6.303724928366749927e-03,nan,2.292263610315181752e-03,nan,nan,nan,nan,nan,nan,nan,1.002865329512891979e-02,nan,nan,8.595988538681931246e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,2.320916905444121367e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.722063037249278228e-02,nan,nan,5.444126074498556282e-03,2.750716332378217929e-02,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,1.356421356421355640e-02,nan,nan,nan,2.279942279942279854e-02,2.886002886002936416e-04,nan,nan,-4.906204906204902731e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.886002886002936416e-04,nan,nan,2.308802308802304463e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.212121212121213334e-02,nan,nan,-2.886002886002869521e-03,1.125541125541125106e-02,nan,nan,9.235209235209240405e-03,nan
nan,nan,nan,nan,nan,-6.695778748180503115e-03,nan,nan,1.193595342066959900e-02,nan,nan,nan,3.580786026200877270e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.113537117903922354e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.037845705967966745e-03,nan,nan,6.986899563318771378e-03,nan,nan,3.609898107714704096e-02,nan,nan,3.784570596797687345e-03,-1.746724890829654030e-03,nan,nan,2.328966521106261636e-02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.694915254237261415e-03,9.322033898305126867e-03,nan,nan,3.672316384180818356e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.220446049250313204e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.649717514124308511e-03,4.440892098500626408e-17,nan,nan,2.966101694915255355e-02,nan,nan,-5.649717514124241724e-03,1.299435028248590099e-02,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,-4.440892098500626408e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.120910384068255716e-03,nan,nan,nan,nan,1.137980085348488934e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.877667140825034497e-02,-4.440892098500626408e-17,nan,nan,3.044096728307253003e-02,nan,nan,1.394025604551918374e-02,1.251778093883353440e-02,nan,-3.129445234708416561e-03,1.877667140825034497e-02,nan
nan,nan,nan,nan,nan,nan,nan,nan,-1.125175808720135740e-03,nan,nan,nan,nan,6.751054852320659619e-03,nan,nan,1.125175808720069170e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.094233473980345477e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.153305203938113054e-02,nan,nan,2.812939521800261831e-03,nan,nan,2.812939521799950665e-04,nan,nan,-1.068917018284110121e-02,1.125175808720091288e-03,nan,nan,2.812939521799950665e-04,nan
nan,nan,nan,nan,nan,-1.788375558867327884e-03,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,-2.980625931445590564e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.172876304023853677e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.874813710879298958e-03,nan,nan,nan,-2.980625931445568446e-03,nan,nan,7.749627421758576232e-03,8.941877794336639419e-04,nan,1.490312965722817616e-03,-7.451564828613999394e-03,nan
nan,nan,nan,5.588235294117715850e-03,nan,-2.941176470588224737e-04,nan,nan,nan,nan,nan,nan,nan,1.058823529411772116e-02,nan,nan,2.941176470588446998e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.176470588235312229e-03,nan,nan,4.323529411764712865e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.411764705882430179e-03,nan,nan,-2.352941176470557672e-03,1.294117647058829965e-02,nan,nan,1.029411764705889798e-02,nan
nan,nan,nan,nan,nan,2.902757619738682740e-04,nan,nan,8.708272859216048762e-04,nan,nan,nan,6.095791001451323146e-03,5.224963715529740496e-03,nan,nan,-5.805515239477810003e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.708272859216714462e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.322206095791035096e-03,nan,nan,2.612481857764814737e-03,-2.322206095791035096e-03,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,1.341107871720112997e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982507288629735756e-02,nan,nan,9.037900874635540829e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.810495626822153259e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.915451895043608133e-04,nan,nan,1.749271137026186997e-03,nan,nan,9.037900874635540829e-03,nan,nan,6.413994169096182488e-03,2.973760932944604501e-02,nan,nan,7.580174927113669976e-03,nan
nan,nan,nan,2.906976744186051892e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.034883720930235999e-03,nan,nan,1.947674418604654692e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,-1.744186046511630919e-03,-1.453488372093025838e-03,nan,nan,2.848837209302330573e-02,nan,nan,1.046511627906978638e-02,1.308139534883723254e-02,nan,nan,-3.197674418604634639e-03,nan
nan,nan,nan,nan,nan,1.436781609195469933e-03,nan,nan,-2.873563218390739939e-03,nan,nan,nan,-8.620689655172153465e-04,4.597701149425303772e-03,nan,nan,8.620689655172819165e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.747126436781880166e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.321839080459712781e-03,nan,nan,-6.321839080459734465e-03,-6.034482758620640999e-03,nan,nan,-4.885057471264331319e-03,nan
nan,nan,nan,nan,nan,-1.746724890829631695e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.784570596797709463e-03,nan,nan,nan,nan,nan,nan,-2.037845705967944628e-03,nan,nan,nan,nan,-2.911208151382016387e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.455604075691452337e-03,nan,nan,nan,nan,nan,-1.251819505094606787e-02,nan,nan,-2.037845705967944628e-03,-1.659388646288204733e-02,0.000000000000000000e+00,nan,-1.542940320232892917e-02,nan
nan,nan,nan,4.411764705882337267e-03,nan,nan,nan,nan,5.588235294117671614e-03,nan,nan,nan,nan,4.117647058823514956e-03,nan,nan,1.470588235294112422e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,5.588235294117649063e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.294117647058823067e-02,nan,nan,-5.882352941176449690e-03,7.647058823529428659e-03,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,2.873563218390806726e-03,nan,nan,nan,nan,2.327586206896552559e-02,nan,nan,1.063218390804594390e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.724137931034497263e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.494252873563219931e-02,0.000000000000000000e+00,nan,nan,1.408045977011491631e-02,nan,nan,8.908045977011469843e-03,3.275862068965516155e-02,nan,nan,1.321839080459768015e-02,nan
nan,nan,nan,8.534850640114389087e-04,nan,-3.413940256045444686e-03,nan,nan,nan,nan,nan,nan,nan,-2.275960170696977869e-03,nan,nan,-4.836415362731094451e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.422475106685583413e-03,nan,nan,-1.706970128022677891e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.974395448079583386e-03,nan,nan,-1.137980085348488934e-03,5.689900426742578246e-03,nan,nan,-7.681365576102394850e-03,nan
nan,nan,nan,nan,nan,1.445086705202291901e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.531791907514445938e-02,nan,nan,nan,nan,8.670520231213619134e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.312138728323676149e-03,nan,1.127167630057799262e-02,-2.890173410404983873e-04,nan,nan,2.109826589595371546e-02,nan,nan,6.358381502890142478e-03,1.763005780346815765e-02,nan,nan,2.890173410404539350e-04,nan
nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.002861230329089446e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.716738197424860736e-03,nan,8.583690987124415351e-04,0.000000000000000000e+00,nan,nan,4.463519313304722264e-02,nan,nan,1.287553648068671085e-02,2.288984263233229035e-03,0.000000000000000000e+00,-8.583690987124193090e-04,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,2.971768202080227184e-03,nan,nan,nan,1.099554234769684058e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.023774145616613396e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.915304606240681551e-04,nan,nan,-2.080237741456159029e-03,nan,nan,5.913818722139672218e-02,nan,nan,2.347696879643386067e-02,4.457652303120340775e-03,0.000000000000000000e+00,5.349182763744408931e-03,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,8.344923504867817875e-04,nan,nan,nan,nan,8.623087621696811853e-03,nan,nan,8.344923504867906780e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.503477051460345579e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.450625869262858463e-03,1.112656467315709195e-03,nan,nan,8.344923504867863412e-03,nan,nan,3.059805285118244629e-03,1.196105702364398324e-02,nan,nan,1.363004172461754725e-02,nan
