60,61,63,52,39,30,48,51,33,6
60,63,39,51,30,48,42,16,47,35
60,61,63,39,48,6,53,5,12,51
60,30,63,42,12,39,9,44,18,8
60,63,42,30,53,39,44,16,45,13
60,61,63,30,7,25,56,55,14,12
60,63,42,5,30,13,39,52,40,61
60,61,63,52,42,48,16,47,13,51
60,61,63,52,48,6,30,37,39,22
60,63,52,48,30,6,33,39,14,17
60,63,6,16,52,48,39,51,40,56
60,63,6,52,51,33,1,48,14,30
60,61,63,52,65,39,51,48,14,33
60,63,51,48,5,30,2,39,7,45
60,61,63,52,16,42,6,51,48,27
60,63,6,16,61,48,51,4,14,39
60,30,63,28,3,31,15,12,42,4
60,63,53,30,42,39,44,45,9,40
60,53,63,42,30,39,9,16,18,12
60,63,42,30,39,13,52,16,44,45
60,63,52,51,48,53,55,56,39,12
60,63,42,53,30,61,5,39,10,2
60,42,63,39,30,13,9,65,16,51
60,63,6,52,33,51,39,48,20,14
60,63,30,51,5,45,2,44,48,16
60,63,53,30,42,9,5,45,47,39
60,30,63,13,42,5,12,51,39,44
60,63,42,30,39,53,37,52,10,16
60,63,42,39,30,13,37,14,5,44
60,63,42,30,39,37,53,65,52,10
60,63,42,30,45,53,39,13,10,52
60,61,63,6,52,33,64,51,42,30
60,61,63,48,52,39,6,20,51,12
60,63,52,51,11,32,20,16,48,4
60,63,52,39,51,30,48,20,6,33
60,61,63,6,52,51,39,48,30,2
60,63,30,42,53,39,61,37,13,45
60,63,30,42,52,39,9,65,12,45
60,61,63,39,53,51,5,48,12,37
60,61,63,52,48,51,4,12,33,37
60,63,42,30,13,53,5,39,18,47
60,63,48,42,52,33,51,65,16,47
60,63,42,52,51,48,39,33,25,16
60,61,63,48,39,51,30,47,6,33
60,61,63,9,51,48,65,30,6,39
60,61,63,48,6,52,39,30,51,12
60,63,39,51,30,48,52,7,14,16
60,63,51,52,4,48,22,39,17,42
60,63,52,6,51,48,65,39,7,11
60,61,63,51,48,13,6,12,39,33
60,63,53,42,30,13,5,48,7,44
60,63,42,30,39,37,5,52,13,9
60,63,42,13,39,30,45,12,44,16
60,63,53,30,42,48,39,10,65,45
60,63,39,30,45,48,52,9,10,42
60,61,63,6,48,51,65,30,12,10
60,63,42,30,45,39,13,53,10,52
60,63,42,30,53,39,9,13,65,18
60,63,53,30,39,48,42,51,5,6
60,63,51,4,52,48,6,25,39,17
60,63,39,48,6,16,30,51,56,55
60,63,52,6,51,48,33,55,56,18
60,53,63,52,51,39,48,22,42,4
60,63,52,1,39,47,37,51,20,46
60,63,6,51,52,55,56,22,8,48
60,63,61,42,4,39,6,48,22,30
60,63,61,52,6,51,30,39,48,65
60,63,52,39,51,48,42,18,30,6
60,63,42,30,13,39,52,53,44,45
60,63,51,52,33,48,6,12,14,39
60,63,39,30,42,51,45,37,10,44
60,63,42,13,30,39,45,65,5,52
60,61,63,65,6,51,52,39,48,30
60,61,63,39,55,56,47,12,30,48
60,42,63,30,39,13,12,28,3,31
60,63,1,52,33,53,9,27,32,51
60,63,52,51,53,16,42,9,48,39
60,63,42,39,6,13,30,16,5,9
60,61,63,52,56,55,6,23,17,42
60,63,6,52,16,48,51,30,39,55
60,63,6,61,52,51,48,33,65,8
60,63,52,51,48,30,33,39,6,21
60,63,42,53,30,13,39,51,52,18
60,63,42,30,53,39,45,44,16,51
60,30,63,42,39,12,5,13,44,40
60,63,52,51,11,6,39,48,33,30
60,63,42,30,13,39,5,52,16,53
60,42,63,30,13,39,65,14,16,9
60,63,52,6,51,33,39,18,48,42
60,63,52,4,6,48,20,39,25,51
60,63,53,30,39,6,48,45,10,42
60,61,63,6,52,64,39,12,33,30
60,39,63,61,44,42,16,52,5,12
60,63,6,52,16,48,17,14,39,51
60,63,30,51,39,48,9,2,38,33
60,63,30,42,13,39,53,16,45,47
60,63,42,53,39,30,13,44,45,10
60,63,39,51,48,52,30,33,9,2
60,42,63,39,13,61,30,65,16,12
60,61,63,52,48,30,6,39,33,51
