nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.954209748892155929e-04,nan,nan,5.612998522895184736e-03,nan,nan,7.680945347119693886e-03,nan,nan,nan,nan,7.090103397341262700e-03,nan,2.954209748892200164e-03,nan,nan,nan,nan,2.067946824224553386e-03,nan,3.840472673559846943e-03,nan,nan,nan,nan,8.567208271787363216e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.022156573116753550e-03,-6.499261447562743044e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.398826979472136856e-03,nan,nan,2.932551319648091129e-04,nan,nan,5.571847507331373524e-03,nan,nan,nan,nan,-8.504398826979463893e-03,nan,nan,nan,nan,nan,nan,2.052785923753663953e-03,nan,2.639296187683282287e-03,nan,nan,nan,nan,nan,nan,nan,-4.692082111436945806e-03,nan,-4.105571847507327905e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.692082111436945806e-03,0.000000000000000000e+00,nan,nan,nan,nan
nan,nan,nan,-2.420574886535509056e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.077155824508409410e-04,nan,nan,6.959152798789757996e-03,nan,nan,9.077155824508409410e-04,nan,nan,nan,nan,7.866868381240576386e-03,nan,nan,nan,nan,nan,nan,-6.051437216338495084e-04,nan,-5.446293494704957175e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.512859304084712784e-03,nan,nan,nan,3.328290468986416784e-03,4.538577912254204705e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.474926253687325372e-03,nan,nan,-8.849557522123907777e-04,nan,nan,nan,5.899705014749568200e-04,-8.849557522123907777e-04,3.834808259587041412e-03,2.949852507374339577e-04,nan,nan,nan,nan,4.719764011799409964e-03,nan,-3.244837758112084809e-03,nan,nan,nan,nan,nan,8.849557522123907777e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.359882005899716258e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.315789473684210106e-02,nan,nan,3.508771929824528076e-03,-2.046783625730985625e-03,nan,nan,nan,1.695906432748537501e-02,nan,4.385964912280692837e-03,nan,nan,nan,nan,7.309941520467821974e-03,nan,1.491228070175436640e-02,nan,nan,nan,nan,nan,nan,nan,nan,1.432748538011692149e-02,nan,nan,nan,nan,nan,nan,nan,4.269005847953215305e-02,nan,nan,nan,1.169590643274853736e-02,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,2.919708029197032404e-03,nan,nan,4.963503649635003963e-03,nan,nan,nan,nan,2.919708029197032404e-03,nan,nan,nan,nan,nan,nan,-5.839416058394553567e-04,nan,2.043795620437926890e-03,nan,nan,nan,nan,nan,3.503649635036443308e-03,8.175182481751797764e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.751824817518188261e-03,nan,nan,nan,nan,5.839416058393886782e-04,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.381165919282481988e-03,nan,nan,4.185351270553039522e-03,nan,nan,nan,nan,9.865470852017920941e-03,nan,6.875934230194303068e-03,nan,8.968609865470655862e-04,nan,nan,5.680119581464859735e-03,nan,1.165919282511207467e-02,nan,nan,nan,nan,nan,7.174887892376635712e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.473841554559013459e-03,nan,nan,nan,1.494768310911798095e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.739130434782643021e-03,nan,nan,0.000000000000000000e+00,nan,nan,2.898550724637716323e-03,nan,nan,nan,nan,2.318840579710168721e-03,nan,4.637681159420314891e-03,nan,2.898550724637694205e-03,nan,nan,2.608695652173942305e-03,nan,1.942028985507247146e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.826086956521783114e-03,nan,nan,nan,1.449275362318847103e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.695652173913215105e-04,nan,nan,6.956521739130461061e-03,nan,nan,4.440892098500626408e-17,nan,nan,nan,0.000000000000000000e+00,1.449275362318847103e-03,nan,-4.637681159420270656e-03,nan,nan,nan,nan,-3.768115942028971155e-03,nan,4.347826086956540874e-03,nan,nan,nan,nan,nan,-2.898550724637294568e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.057971014492766856e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.493449781659441200e-03,nan,nan,nan,0.000000000000000000e+00,nan,nan,-1.746724890829654030e-03,nan,nan,nan,nan,nan,nan,-8.733624454147825627e-04,4.440892098500626408e-17,nan,8.733624454149158112e-04,nan,nan,nan,nan,-2.620087336244503271e-03,nan,-5.822416302765142998e-04,nan,nan,nan,nan,nan,nan,nan,4.949053857350870986e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.911208151383348872e-04,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.650957290132538446e-03,nan,nan,7.069219440353435857e-03,nan,nan,2.061855670103085458e-03,nan,nan,nan,nan,1.767304860088358964e-03,nan,nan,nan,nan,nan,nan,-8.836524300441794821e-04,nan,4.418262150220897411e-03,nan,nan,nan,nan,nan,nan,nan,nan,2.945508100147264940e-04,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,-1.472754050073632470e-03,5.301914580265076893e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,3.703703703703697774e-03,nan,nan,-1.994301994301972327e-03,nan,nan,nan,-5.413105413105423654e-03,-2.849002849002912788e-04,nan,nan,nan,nan,nan,nan,3.703703703703675656e-03,nan,-2.279202279202263877e-03,nan,nan,nan,nan,nan,-7.407407407407418098e-03,nan,nan,-2.849002849002823991e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.564102564102554993e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.697841726618705069e-02,nan,nan,nan,-8.057553956834518152e-03,nan,nan,-3.165467625899287627e-03,nan,nan,4.316546762589945282e-03,nan,nan,nan,nan,-2.014388489208629538e-03,nan,nan,nan,nan,nan,nan,2.014388489208651656e-03,nan,3.165467625899287627e-03,nan,nan,nan,nan,nan,nan,nan,nan,2.014388489208629538e-03,nan,nan,nan,nan,nan,nan,nan,9.496402877697818212e-03,nan,nan,nan,3.741007194244594554e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.564102564102554993e-03,-3.988603988604011441e-03,nan,nan,6.837606837606813315e-03,nan,nan,5.698005698005692218e-03,nan,nan,nan,nan,5.698005698005692218e-03,nan,nan,nan,nan,nan,nan,-3.133903133903137659e-03,nan,-6.837606837606857550e-03,nan,nan,nan,nan,nan,-6.267806267806297002e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.703703703703697774e-03,nan,nan,nan,5.982905982905961650e-03,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.208459214501522716e-03,nan,nan,nan,nan,nan,nan,3.927492447129909796e-03,nan,nan,4.229607250755273995e-03,nan,nan,nan,nan,1.993957703927493746e-02,nan,-4.229607250755273995e-03,nan,nan,nan,nan,-2.114803625377636997e-03,nan,-2.114803625377659115e-03,nan,nan,nan,nan,nan,nan,nan,nan,-1.208459214501500598e-03,nan,nan,nan,nan,nan,nan,nan,-1.812688821752273015e-03,nan,nan,nan,-9.063444108761365076e-04,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.976190476190687878e-04,nan,nan,4.166666666666762886e-03,nan,nan,2.976190476190532404e-03,nan,nan,nan,nan,-2.976190476190021636e-04,nan,8.928571428571841374e-04,nan,nan,nan,nan,5.952380952381596934e-04,nan,-2.678571428571419055e-03,nan,nan,nan,nan,nan,6.547619047619135380e-03,nan,4.440892098500626408e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.952380952381596934e-04,nan,nan,nan,nan
