nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.694915254237290211e-02,nan,nan,nan,2.457627118644072420e-02,4.237288135593209049e-03,nan,nan,nan,nan,nan,nan,nan,nan,6.779661016949134131e-03,nan,nan,2.203389830508479738e-02,2.542372881355925516e-03,nan,nan,nan,nan,6.779661016949134131e-03,nan,nan,nan,nan,nan,nan,nan,nan,3.389830508474589617e-03,nan,nan,nan,nan,nan,nan,nan,7.627118644067798665e-03,nan,nan,nan,nan,nan,4.237288135593209049e-03,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.504065040650375273e-03,nan,nan,nan,nan,nan,nan,nan,nan,2.195121951219507553e-02,-9.756097560975640973e-03,nan,nan,-2.682926829268292984e-02,0.000000000000000000e+00,nan,nan,nan,nan,-7.317073170731736367e-03,nan,nan,nan,nan,nan,nan,nan,nan,1.788617886178855976e-02,nan,-1.626016260162654967e-03,nan,nan,nan,nan,nan,-1.300813008130086157e-02,nan,nan,nan,nan,nan,nan,nan,2.682926829268288474e-02,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.530612244897960730e-02,nan,nan,nan,nan,nan,nan,nan,nan,2.204081632653058856e-02,nan,2.775510204081632626e-02,1.387755102040817354e-02,1.877551020408161492e-02,nan,nan,nan,nan,2.938775510204083563e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.163265306122546860e-04,nan,1.061224489795919990e-02,nan,nan,nan,nan,nan,1.632653061224531490e-03,nan,-1.469387755102040741e-02,nan,nan
nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.937007874015741038e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.299212598425185487e-03,3.149606299212592744e-03,nan,nan,nan,nan,-8.661417322834629937e-03,nan,nan,nan,nan,-1.811023622047240947e-02,nan,-3.937007874015741038e-03,nan,nan,nan,nan,nan,nan,nan,-1.417322834645666843e-02,nan,-7.874015748031482076e-03,nan,nan,nan,nan,nan,nan,nan,8.661417322834629937e-03,nan,nan
nan,nan,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan
8.196721311475530175e-04,nan,nan,nan,nan,4.098360655737764979e-03,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.459016393442659161e-03,nan,nan,8.196721311475973614e-04,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,3.278688524590167401e-03,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,1.639344262295106035e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,-1.627906976744188799e-02,nan,nan,nan,nan,nan,-2.325581395348863632e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.201550387596910414e-03,nan,nan,-4.651162790697683028e-03,-1.550387596899249721e-03,nan,nan,nan,nan,-4.651162790697683028e-03,nan,nan,nan,nan,nan,1.007751937984486743e-02,nan,-3.875968992248068901e-03,nan,nan,nan,nan,nan,nan,nan,nan,-3.875968992248068901e-03,nan,nan,nan,nan,nan,-1.472868217054266148e-02,nan,nan,nan,nan
nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,1.600000000000001378e-03,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,8.000000000000006889e-04,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,-3.053435114503866201e-03,nan,0.000000000000000000e+00,1.526717557251910983e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.633587786259665503e-04,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.532567049808397728e-03,nan,nan,nan,nan,nan,nan,nan,nan,-3.831417624520994103e-03,nan,nan,-1.532567049808397728e-03,4.597701149425303772e-03,nan,nan,nan,nan,3.065134099616883927e-03,nan,nan,nan,nan,nan,4.521072796934868382e-02,nan,nan,nan,nan,2.298850574712685280e-03,nan,nan,nan,-1.532567049808397728e-03,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,6.819923371647511334e-02,nan,nan
