5,38,30,41,39,27,15,24,3,28
7,38,30,39,15,35,42,51,5,41
53,58,7,22,40,38,39,42,59,19
30,37,58,15,51,48,35,31,39,45
21,38,30,28,5,36,15,49,23,29
53,61,38,58,8,29,21,28,23,49
7,58,30,61,39,38,27,22,41,3
30,58,15,5,49,3,39,4,18,29
30,15,31,38,6,32,16,24,23,49
61,58,38,59,22,28,40,21,8,49
37,58,6,30,39,15,54,59,51,22
21,38,58,23,29,49,25,3,6,18
58,21,3,38,59,40,49,53,65,18
53,58,38,52,23,29,21,28,59,49
30,58,22,39,15,49,32,6,19,2
30,5,58,51,48,15,37,59,3,27
3,58,38,21,40,49,33,25,24,17
30,39,15,51,48,58,59,3,21,31
21,58,38,41,23,40,59,54,8,20
30,5,36,1,58,15,59,65,31,57
30,38,48,42,25,65,28,3,26,23
21,52,38,15,63,23,28,14,49,43
58,38,21,29,23,28,49,6,7,2
62,30,38,5,32,15,50,24,23,49
19,58,37,38,49,8,28,32,25,22
7,38,30,23,15,49,5,24,8,39
21,38,58,61,8,23,59,29,49,19
15,31,30,28,38,8,49,32,23,24
5,30,39,38,7,15,31,23,19,41
3,60,58,38,49,37,16,30,26,25
30,21,5,15,39,31,11,20,3,28
21,30,6,15,58,29,31,59,42,5
30,38,5,23,15,28,49,24,12,41
21,38,30,50,23,28,3,5,12,49
30,5,15,47,20,21,48,59,63,3
21,58,38,39,22,28,49,29,23,19
30,58,15,39,31,63,2,47,24,6
21,39,22,38,58,41,7,3,24,40
30,58,15,39,16,6,49,63,22,19
21,58,31,49,59,38,3,61,18,19
58,38,28,59,49,24,2,23,32,39
30,5,58,28,39,59,15,3,31,23
7,21,39,61,58,38,41,29,59,28
30,58,59,38,37,45,25,26,24,17
21,30,58,53,38,40,15,24,25,17
38,50,23,3,25,28,49,15,32,18
58,60,38,39,30,37,40,49,19,20
30,21,42,15,59,31,41,26,25,24
30,5,15,39,58,59,43,3,18,29
30,5,58,51,15,48,37,45,40,10
21,30,39,15,20,42,3,59,22,23
53,58,15,30,31,21,27,26,25,28
53,58,21,38,28,29,50,32,49,3
16,15,38,31,28,30,25,32,18,24
3,38,58,50,61,49,7,26,65,21
30,28,59,55,3,15,11,49,26,20
53,54,58,38,39,59,61,28,29,7
30,7,38,15,39,31,41,58,5,27
30,16,58,39,37,5,15,2,38,27
7,61,41,38,39,22,58,26,49,15
15,31,38,23,28,49,16,24,6,19
61,7,3,39,58,41,59,38,4,27
21,38,52,7,3,59,29,11,58,41
21,30,38,49,15,28,5,23,4,19
21,30,20,39,15,48,3,26,25,27
30,32,58,15,5,54,59,23,19,20
61,21,38,58,23,32,28,49,25,26
28,58,21,59,38,3,49,32,22,18
21,58,30,53,59,15,54,29,52,24
30,38,7,8,49,15,41,29,20,21
30,5,6,58,15,59,3,10,24,20
53,21,58,30,59,15,26,27,25,16
38,39,30,41,58,15,27,5,20,21
30,38,5,15,7,48,36,63,4,6
30,5,58,15,6,16,31,40,4,19
3,58,38,30,16,49,59,17,27,26
30,7,39,58,22,15,38,3,24,20
21,58,60,1,52,59,15,17,18,19
30,15,58,6,31,39,47,63,4,18
7,21,39,41,58,38,27,63,19,20
5,21,38,30,55,15,29,28,23,49
30,58,5,15,37,48,36,42,3,46
58,30,39,22,27,38,41,59,29,19
21,38,30,15,5,49,28,63,12,31
58,38,21,28,61,29,54,2,49,22
21,38,58,3,5,1,49,40,19,20
58,61,38,30,16,49,24,21,18,19
30,58,5,13,6,50,15,3,48,8
21,7,38,57,59,39,22,41,58,23
58,3,30,13,38,16,59,27,26,18
58,38,21,28,29,49,59,18,2,27
1,15,31,38,30,17,5,3,19,29
58,38,23,21,61,22,28,49,29,54
3,58,23,38,50,55,34,49,21,18
23,21,24,58,38,32,27,28,59,40
54,52,30,58,63,15,21,3,46,59
38,29,34,28,23,59,31,22,18,19
38,28,21,49,15,1,3,26,29,6
61,38,23,58,30,8,3,49,5,20
58,38,42,21,41,39,49,19,20,65
