UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,LS,MCFS,NONE,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
5.0,3.0,25.0,1.0,4.0,1.0,4.0,83.0,12.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,72.0,1.0,1.0,1.0,2.0,12.0,1.0,4.0,3.0
2.0,3.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,18.0,3.0,1.0,75.0,161.0,1.0,1.0,1.0,59.0,3.0,3.0,2.0
1.0,7.0,180.0,9.0,5.0,1.0,1.0,9.0,1.0,1.0,1.0,6.0,7.0,11.0,14.0,3.0,20.0,226.0,1.0,1.0,4.0,29.0,2.0,1.0,2.0
5.0,6.0,6.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,39.0,5.0,2.0,6.0,1.0,18.0,116.0,1.0,1.0,6.0,62.0,4.0,1.0,10.0
221.0,1.0,8.0,1.0,5.0,1.0,4.0,20.0,19.0,120.0,120.0,10.0,6.0,9.0,2.0,4.0,62.0,182.0,3.0,4.0,4.0,19.0,2.0,2.0,3.0
1.0,8.0,1.0,5.0,7.0,1.0,1.0,36.0,1.0,1.0,1.0,69.0,1.0,3.0,1.0,1.0,76.0,182.0,1.0,1.0,17.0,10.0,2.0,209.0,1.0
4.0,6.0,7.0,4.0,15.0,2.0,7.0,4.0,4.0,2.0,2.0,6.0,1.0,2.0,7.0,2.0,18.0,228.0,5.0,1.0,16.0,33.0,2.0,1.0,1.0
1.0,1.0,3.0,1.0,7.0,3.0,1.0,4.0,5.0,3.0,3.0,7.0,2.0,3.0,8.0,7.0,100.0,87.0,5.0,2.0,7.0,4.0,4.0,4.0,1.0
265.0,2.0,265.0,4.0,5.0,29.0,28.0,17.0,40.0,157.0,160.0,24.0,2.0,2.0,22.0,28.0,81.0,259.0,1.0,7.0,3.0,122.0,2.0,3.0,2.0
229.0,4.0,4.0,4.0,2.0,16.0,13.0,17.0,11.0,2.0,2.0,19.0,4.0,6.0,3.0,3.0,19.0,5.0,3.0,4.0,3.0,63.0,4.0,1.0,1.0
294.0,1.0,22.0,1.0,2.0,6.0,10.0,44.0,14.0,2.0,2.0,2.0,1.0,2.0,2.0,19.0,25.0,24.0,2.0,1.0,2.0,14.0,2.0,2.0,1.0
1.0,5.0,2.0,10.0,3.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,72.0,112.0,2.0,1.0,3.0,95.0,2.0,1.0,1.0
1.0,5.0,15.0,2.0,5.0,22.0,23.0,18.0,208.0,6.0,113.0,38.0,1.0,7.0,6.0,4.0,17.0,53.0,2.0,2.0,2.0,137.0,2.0,3.0,3.0
5.0,4.0,14.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,132.0,1.0,1.0,27.0,5.0,3.0,19.0,83.0,1.0,1.0,3.0,33.0,7.0,5.0,8.0
17.0,7.0,8.0,4.0,2.0,19.0,20.0,5.0,216.0,137.0,121.0,11.0,11.0,37.0,6.0,26.0,26.0,184.0,2.0,10.0,14.0,22.0,3.0,11.0,10.0
15.0,2.0,7.0,4.0,5.0,6.0,3.0,1.0,1.0,167.0,167.0,2.0,2.0,5.0,17.0,4.0,61.0,50.0,4.0,3.0,8.0,5.0,7.0,3.0,3.0
110.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,15.0,9.0,50.0,1.0,1.0,1.0,87.0,2.0,7.0,5.0
1.0,3.0,9.0,1.0,6.0,5.0,4.0,39.0,5.0,136.0,135.0,5.0,1.0,3.0,4.0,2.0,75.0,10.0,6.0,2.0,2.0,3.0,2.0,9.0,2.0
8.0,4.0,3.0,3.0,4.0,3.0,2.0,9.0,1.0,141.0,137.0,3.0,3.0,1.0,3.0,7.0,74.0,8.0,2.0,5.0,2.0,136.0,1.0,1.0,1.0
1.0,2.0,1.0,3.0,4.0,6.0,6.0,2.0,10.0,124.0,125.0,13.0,2.0,3.0,2.0,8.0,21.0,15.0,3.0,1.0,4.0,18.0,1.0,4.0,8.0
216.0,3.0,3.0,4.0,3.0,17.0,1.0,27.0,1.0,145.0,216.0,56.0,2.0,10.0,22.0,23.0,101.0,69.0,2.0,5.0,1.0,35.0,2.0,3.0,3.0
215.0,1.0,2.0,2.0,3.0,8.0,12.0,52.0,58.0,149.0,149.0,15.0,3.0,3.0,2.0,1.0,14.0,146.0,2.0,6.0,2.0,73.0,2.0,1.0,1.0
1.0,1.0,78.0,4.0,1.0,2.0,1.0,31.0,11.0,1.0,2.0,26.0,5.0,8.0,2.0,1.0,83.0,133.0,1.0,4.0,1.0,27.0,1.0,4.0,4.0
3.0,4.0,8.0,5.0,1.0,1.0,12.0,202.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,19.0,84.0,225.0,3.0,6.0,1.0,34.0,2.0,3.0,1.0
3.0,1.0,1.0,1.0,3.0,31.0,10.0,136.0,224.0,138.0,214.0,9.0,2.0,2.0,3.0,2.0,76.0,69.0,3.0,3.0,4.0,45.0,3.0,1.0,2.0
210.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,133.0,2.0,1.0,2.0,2.0,3.0,99.0,51.0,4.0,5.0,2.0,9.0,2.0,3.0,6.0
5.0,5.0,21.0,9.0,7.0,22.0,2.0,18.0,13.0,6.0,6.0,13.0,4.0,16.0,4.0,13.0,22.0,63.0,8.0,12.0,8.0,5.0,3.0,2.0,5.0
232.0,3.0,1.0,6.0,2.0,4.0,7.0,19.0,9.0,8.0,17.0,3.0,8.0,4.0,7.0,3.0,18.0,12.0,4.0,5.0,1.0,45.0,6.0,3.0,1.0
1.0,4.0,2.0,4.0,1.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,1.0,19.0,40.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0
4.0,5.0,16.0,6.0,1.0,19.0,14.0,49.0,19.0,134.0,115.0,203.0,6.0,10.0,43.0,21.0,73.0,147.0,4.0,1.0,12.0,51.0,2.0,197.0,3.0
224.0,4.0,1.0,3.0,2.0,4.0,5.0,40.0,4.0,153.0,155.0,4.0,3.0,4.0,2.0,1.0,26.0,74.0,6.0,4.0,5.0,29.0,3.0,3.0,3.0
15.0,1.0,12.0,1.0,3.0,19.0,16.0,51.0,25.0,3.0,9.0,25.0,6.0,41.0,11.0,8.0,84.0,168.0,6.0,3.0,6.0,55.0,11.0,7.0,7.0
6.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,20.0,101.0,101.0,2.0,1.0,1.0,24.0,1.0,20.0,69.0,3.0,2.0,3.0,30.0,2.0,3.0,1.0
2.0,2.0,4.0,3.0,3.0,3.0,9.0,27.0,2.0,124.0,123.0,122.0,3.0,4.0,3.0,3.0,14.0,102.0,4.0,3.0,7.0,56.0,1.0,2.0,2.0
2.0,1.0,7.0,4.0,3.0,1.0,1.0,21.0,3.0,1.0,1.0,6.0,3.0,5.0,3.0,10.0,16.0,21.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0
6.0,2.0,31.0,5.0,3.0,1.0,16.0,30.0,4.0,1.0,1.0,45.0,1.0,14.0,20.0,8.0,21.0,39.0,1.0,1.0,2.0,63.0,3.0,2.0,3.0
217.0,2.0,3.0,2.0,3.0,3.0,1.0,6.0,2.0,150.0,150.0,3.0,3.0,9.0,1.0,3.0,76.0,100.0,4.0,2.0,3.0,7.0,2.0,1.0,1.0
9.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0,2.0,4.0,10.0,18.0,28.0,4.0,3.0,3.0,7.0,3.0,3.0,3.0
9.0,1.0,2.0,1.0,6.0,26.0,4.0,156.0,6.0,157.0,114.0,20.0,7.0,6.0,2.0,6.0,73.0,46.0,3.0,3.0,2.0,34.0,4.0,3.0,3.0
8.0,2.0,4.0,4.0,1.0,3.0,5.0,44.0,3.0,42.0,1.0,3.0,4.0,2.0,2.0,7.0,73.0,8.0,1.0,8.0,2.0,2.0,1.0,6.0,2.0
