UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,LS,MCFS,NONE,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
40.0,1.0,1.0,2.0,3.0,15.0,10.0,22.0,12.0,75.0,1.0,8.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,9.0,2.0,2.0,10.0
1.0,2.0,2.0,2.0,1.0,18.0,11.0,33.0,18.0,1.0,1.0,17.0,5.0,4.0,5.0,10.0,3.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0
22.0,1.0,4.0,2.0,1.0,15.0,2.0,6.0,2.0,49.0,7.0,2.0,4.0,8.0,10.0,1.0,1.0,9.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0
4.0,1.0,2.0,2.0,1.0,3.0,2.0,9.0,3.0,9.0,9.0,4.0,1.0,1.0,5.0,10.0,7.0,5.0,2.0,2.0,11.0,6.0,11.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,4.0,2.0,10.0,4.0,1.0,29.0,4.0,1.0,2.0,1.0,12.0,3.0,7.0,1.0,3.0,4.0,2.0,2.0,2.0,7.0
3.0,1.0,5.0,1.0,1.0,32.0,1.0,35.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,72.0,2.0,1.0,1.0,3.0,5.0,1.0,80.0
2.0,1.0,4.0,3.0,1.0,4.0,2.0,30.0,2.0,18.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,10.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0
5.0,1.0,10.0,2.0,15.0,15.0,2.0,3.0,22.0,15.0,15.0,11.0,1.0,3.0,1.0,12.0,5.0,8.0,2.0,2.0,3.0,5.0,3.0,6.0,6.0
44.0,1.0,1.0,1.0,5.0,7.0,22.0,6.0,4.0,2.0,1.0,4.0,3.0,2.0,17.0,9.0,2.0,40.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0
4.0,3.0,4.0,3.0,1.0,6.0,5.0,16.0,4.0,1.0,1.0,6.0,2.0,6.0,1.0,5.0,7.0,37.0,5.0,1.0,1.0,4.0,21.0,1.0,43.0
3.0,1.0,5.0,1.0,1.0,5.0,37.0,1.0,28.0,20.0,1.0,22.0,1.0,15.0,4.0,2.0,9.0,18.0,2.0,1.0,4.0,9.0,2.0,2.0,4.0
1.0,2.0,1.0,1.0,1.0,4.0,4.0,27.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,40.0,1.0,1.0,1.0,25.0,2.0,1.0,6.0
1.0,1.0,8.0,1.0,1.0,7.0,13.0,4.0,3.0,1.0,1.0,11.0,1.0,4.0,4.0,9.0,1.0,19.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0
