UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,LS,MCFS,NONE,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0
1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,21.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0
6.0,4.0,4.0,1.0,4.0,6.0,8.0,5.0,6.0,7.0,7.0,6.0,2.0,3.0,2.0,7.0,21.0,5.0,3.0,1.0,3.0,3.0,2.0,6.0,1.0
2.0,3.0,1.0,3.0,1.0,5.0,9.0,3.0,5.0,2.0,7.0,3.0,1.0,2.0,2.0,7.0,38.0,1.0,3.0,2.0,5.0,2.0,3.0,38.0,38.0
2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,14.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,18.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0
6.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,32.0,5.0,3.0,1.0,1.0,1.0,4.0,32.0,32.0,3.0,7.0,4.0,1.0,2.0,1.0,6.0
8.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,12.0,12.0,2.0,3.0,4.0,2.0,1.0,2.0,7.0
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
