nan,2.377192982456140524e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.923976608187195490e-03,nan,nan,nan,nan,2.581871345029239651e-01,nan,nan,nan,nan,nan,nan,-1.169590643274887000e-03,nan,2.371345029239765589e-01,-6.140350877193024096e-03,nan,2.345029239766081852e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.385964912280737940e-03,-2.923976608187217499e-04,nan,-4.093567251462015485e-03,nan,nan
nan,8.654124457308250140e-02,nan,nan,nan,nan,nan,nan,nan,-1.157742402315497989e-03,nan,1.360347322720691955e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.662807525325614627e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.183791606367614158e-03,nan,1.794500723589003213e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,3.473227206946427614e-03,nan,2.315484804630951743e-03,nan,3.473227206946449732e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.488095238095232808e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.488095238095232808e-03,nan,nan,nan,nan,nan,nan,nan,nan,1.488095238095232808e-03,nan,nan,nan,nan,1.488095238095232808e-03,nan,nan,1.190476190476186247e-03,nan,nan,nan,1.190476190476186247e-03,nan,nan,nan,nan,nan,3.812499999999999778e-01,nan,nan,1.488095238095232808e-03,nan,nan,2.976190476190465617e-04,3.964285714285714635e-01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.457725947521915089e-03,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,3.349710982658959391e-01,nan,0.000000000000000000e+00,3.361271676300578437e-01,nan
nan,2.969609261939218925e-01,nan,nan,nan,nan,nan,nan,nan,3.204052098408104454e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.104196816208397020e-03,nan,nan,nan,nan,nan,nan,nan,nan,-8.104196816208397020e-03,nan,nan,nan,nan,-8.393632416787255579e-03,-9.261939218523895442e-03,nan,2.911722141823444021e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.367583212735184080e-03,1.736613603473258259e-03,nan,-6.657018813314019220e-03,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.479289940828465433e-03,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,-1.479289940828465433e-03,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,-1.479289940828465433e-03,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,3.875739644970412762e-02,nan,-2.958579881656931082e-04,7.485207100591714791e-02,nan
nan,-1.422475106685694435e-03,nan,nan,nan,nan,nan,nan,nan,1.422475106685583413e-03,nan,-2.844950213371388761e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.388335704125139528e-03,nan,nan,nan,1.422475106685605530e-03,nan,nan,1.137980085348488934e-03,nan,nan,nan,nan,-1.422475106685672317e-03,4.267425320056861260e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.422475106685605530e-03,nan,1.422475106685627865e-03,nan,nan
nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.432664756446988541e-03,nan,nan,1.432664756446988541e-03,1.432664756446988541e-03,nan,nan,nan,0.000000000000000000e+00,-4.011461318051567741e-03,nan,0.000000000000000000e+00,1.690544412607457650e-02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
