nan,nan,nan,nan,nan,-9.266409266409248585e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.861003861003853396e-04,nan,1.158301158301156073e-03,nan,-2.316602316602312146e-03,nan,nan,-1.930501930501926644e-03,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,2.702702702702708404e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.702702702702697215e-03,nan,-6.216216216216215174e-02,1.776061776061781464e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,-8.949416342412419567e-03,nan,1.400778210116737643e-02,nan,nan,nan,nan,nan,nan,nan,nan,-1.050583657587544906e-02,nan,3.891050583657684747e-03,nan,-4.669260700389088470e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.669260700389088470e-03,nan,nan,nan,-3.112840466926036862e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.501945525291905257e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.556420233463096060e-03,nan,-3.501945525291794235e-03
nan,nan,nan,nan,nan,nan,nan,nan,1.002004008016033065e-02,nan,nan,nan,4.008016032064132261e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.008016032064132044e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.210420841683371766e-03,nan,nan,nan,nan,nan,nan,-5.611222444889785513e-03,6.412825651302611271e-03,nan,nan,-1.523046092184370329e-02,-1.122244488977957103e-02,nan,nan,nan,nan,-1.282565130260522254e-02,nan,1.042084168336674353e-02,nan,nan
3.474903474903467786e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.166023166023159557e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.544401544401541359e-03,nan,nan,1.544401544401541359e-03,nan,nan,nan,nan,nan,nan,-5.405405405405394430e-03,nan,nan,-9.266409266409248585e-03,nan,nan,nan,nan,-1.930501930501926644e-02,nan,nan,nan,-1.158301158301156073e-03,nan,nan,nan,-3.861003861003853396e-04,2.702702702702697215e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,-1.162790697674420757e-03,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.875968992248069009e-04,-2.325581395348841514e-03,nan,nan,nan,nan,nan,2.325581395348841514e-03,nan,nan,nan,8.914728682170558124e-03,1.201550387596901290e-02,nan,nan,nan,nan,nan,nan,3.875968992248290728e-04,nan,9.302325581395386872e-03
nan,nan,nan,nan,-2.325581395348841514e-03,nan,nan,nan,-1.589147286821708180e-02,nan,nan,nan,nan,nan,nan,nan,nan,1.937984496124012333e-03,nan,nan,nan,nan,nan,nan,2.325581395348796845e-03,nan,nan,nan,nan,-3.100775193798455207e-03,nan,nan,3.682170542635654353e-02,nan,nan,nan,nan,nan,nan,4.263565891472764942e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.813953488372103351e-03,7.751937984496049330e-03,nan,nan,nan,nan,nan,nan,nan,nan,-1.937984496124034450e-02,nan,nan,nan,nan
nan,nan,nan,nan,-2.334630350194611022e-03,-1.828793774319070753e-02,nan,1.945525291828764745e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.661338147750938996e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.517509727626464855e-02,nan,nan,nan,nan,1.073929961089493401e-01,nan,nan,nan,1.400778210116726541e-02,nan,nan,2.334630350194544235e-02,nan,nan,nan,nan,nan,nan,nan,nan,-1.322957198443586169e-02,nan,-5.447470817120691686e-03
8.301886792452828692e-03,nan,nan,3.773584905660376629e-04,3.396226415094338695e-03,-2.641509433962263478e-03,nan,6.792452830188677390e-03,nan,nan,nan,nan,-2.150943396226414478e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.169811320754715216e-03,nan,nan,nan,-1.320754716981131782e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.452830188679244738e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.018867924528301695e-02,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.590132827324502611e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.313092979127120689e-03,nan,9.108159392789371561e-03,nan,nan,1.897533206831103535e-03,nan,nan,nan,nan,1.062618595825426393e-02,-1.973434535104368059e-02,-1.024667931688805211e-02,-7.969639468690715295e-03,-5.313092979127120689e-03,-6.451612903225822926e-03,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,2.325581395348841514e-03,nan,nan,-1.162790697674420757e-03,nan,nan,nan,nan,-7.364341085271330738e-03,nan,nan,-1.550387596899227604e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.201550387596910414e-03,nan,nan,-6.201550387596910414e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.550387596899227560e-02,-3.992248062015511106e-02,nan,nan,nan,-8.139534883720943997e-03,nan,nan,nan,nan,nan,nan,-5.813953488372103351e-03,nan
nan,nan,nan,nan,nan,4.835589941972924521e-02,nan,-7.736943907156179634e-04,nan,nan,nan,nan,nan,-2.707930367504785170e-03,nan,1.547388781431369067e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.440892098500626408e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.160541586073498069e-02,nan,nan,nan,nan,nan,-3.404255319148932063e-02,nan,nan,nan,nan,2.862669245647973121e-02,3.868471953578356097e-03,nan,nan,nan,nan,nan,nan,nan,nan,-1.934235976789144872e-03,nan,nan
