60,54,61,62,53,42,35,6,39,64
60,54,62,61,53,35,42,13,6,39
54,60,61,62,53,51,42,35,48,13
54,60,62,51,61,53,42,6,49,39
54,60,51,62,61,6,35,53,42,48
54,51,60,62,61,6,53,42,35,9
54,60,51,61,62,6,53,35,49,42
54,51,60,62,61,42,53,35,5,12
54,62,60,51,61,53,42,6,35,48
60,54,61,62,53,42,35,39,6,20
60,62,54,61,53,6,42,39,35,20
54,60,51,62,61,53,42,6,35,48
54,60,62,61,53,6,42,51,35,13
60,54,61,62,53,35,6,42,39,48
60,62,54,61,42,53,35,51,6,20
60,54,61,62,53,35,42,39,65,13
54,62,60,51,53,61,6,42,13,48
60,54,62,61,53,35,42,39,48,45
60,62,54,61,53,42,35,39,6,13
54,60,51,61,62,6,53,42,35,39
54,60,51,62,61,53,35,42,20,13
60,54,62,61,6,53,42,35,39,63
54,60,51,61,62,53,6,35,42,20
54,60,51,61,62,35,53,42,6,5
60,62,61,54,53,42,6,39,35,65
60,54,62,61,6,53,42,35,51,13
54,60,62,51,61,53,42,6,35,48
54,60,62,61,42,53,6,35,51,39
54,60,51,61,62,53,42,35,39,48
60,54,61,62,6,42,53,35,49,39
60,62,54,61,42,53,6,39,35,64
54,60,51,61,62,53,35,13,42,48
54,60,62,61,51,6,35,42,53,9
54,60,51,62,61,35,42,53,6,48
54,60,62,61,53,51,6,35,42,49
54,60,61,62,53,51,35,49,48,6
54,60,61,62,51,53,6,5,42,35
54,60,61,62,51,6,53,35,42,49
54,60,62,51,61,42,53,48,35,39
62,60,61,54,6,53,42,39,35,63
54,60,62,61,53,42,35,48,13,6
54,60,51,62,61,53,35,42,48,13
62,60,54,61,42,53,49,35,39,6
54,60,51,61,62,42,6,53,35,39
60,62,54,61,6,53,42,39,35,63
60,54,61,62,6,53,42,35,20,39
60,54,62,61,51,6,42,53,49,35
62,54,60,61,35,53,42,6,49,51
62,60,54,53,61,35,42,51,6,48
54,60,51,62,61,6,42,53,35,48
60,54,62,61,6,53,42,35,13,49
60,54,62,61,53,6,42,35,39,48
60,54,62,61,6,53,42,35,39,63
60,54,61,62,53,6,48,42,35,39
60,54,61,62,53,42,35,6,39,48
54,60,62,51,61,6,53,35,13,42
60,54,62,61,53,6,42,35,13,9
60,54,62,61,53,42,35,6,13,48
54,60,51,61,62,53,35,42,6,12
60,62,54,61,53,42,6,39,35,65
54,60,51,61,62,42,53,6,35,39
54,51,60,62,61,53,35,42,13,48
54,60,51,62,61,53,42,48,13,35
54,60,62,51,61,42,6,53,35,39
60,62,54,61,6,53,42,35,39,65
60,54,61,62,42,53,35,5,6,51
62,60,54,61,53,6,20,42,13,49
54,60,51,61,62,6,53,42,35,48
60,54,61,62,53,42,35,39,6,13
60,54,61,62,6,53,42,39,35,63
62,54,60,61,51,35,53,42,6,39
62,54,60,61,53,42,35,13,48,39
60,54,62,61,53,42,6,39,35,63
54,60,51,61,62,35,53,42,6,13
60,61,54,62,53,42,6,39,35,12
54,60,62,61,35,6,53,51,42,13
60,62,61,54,53,42,39,35,6,12
60,54,61,53,62,35,42,13,51,6
60,54,62,61,53,42,35,39,6,52
60,54,61,62,53,42,6,35,39,52
60,54,62,61,53,35,42,51,6,39
60,54,62,61,6,53,42,39,35,12
60,54,62,61,42,6,53,35,51,39
54,62,60,51,61,53,42,6,48,39
54,60,61,62,53,42,35,51,6,39
60,54,61,62,53,42,6,51,39,35
54,60,62,61,53,42,6,5,13,48
54,60,62,51,61,35,42,53,39,6
54,60,62,61,51,42,53,6,48,49
54,60,61,62,53,42,35,13,51,6
54,60,51,61,62,35,6,53,42,39
54,60,62,61,53,42,51,48,13,35
54,60,62,51,61,42,6,53,35,49
60,54,61,62,53,42,35,6,51,13
62,60,61,54,6,53,42,35,65,39
54,60,51,62,61,53,35,13,42,48
54,60,61,62,53,35,42,48,6,39
62,60,54,61,53,42,35,39,63,13
54,60,51,61,62,6,53,35,13,42
60,62,54,61,6,53,42,35,39,20
