1,3,8,10,12,15,16,17,22,25,27,43,44,45,48,51,53,57,60
1,3,10,12,15,16,17,19,25,27,30,31,43,44,45,47,48,51,53,57,60
1,3,12,15,16,17,19,20,25,27,30,31,37,44,45,47,48,51,53,57,60
3,8,10,12,15,16,17,19,22,25,27,30,43,44,45,48,51,53,56,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,43,44,45,48,51,53,57,60
1,3,8,10,12,15,16,17,19,25,29,30,31,43,44,45,48,51,53,57,60
1,8,9,10,12,13,15,16,17,25,27,30,31,43,44,45,48,53,57,60
1,3,8,10,12,15,16,17,25,30,31,43,44,45,48,53,56,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,44,45,48,51,53,57,60
1,3,5,8,10,15,16,17,19,22,25,27,30,38,44,45,48,51,53,56,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,43,44,45,48,51,53,57,60
3,8,10,12,15,16,17,19,22,25,27,30,43,44,45,48,51,53,57,60
3,8,10,12,15,16,17,19,22,25,27,30,43,44,45,48,53,54,57,60
1,3,8,10,12,15,16,17,19,22,25,27,30,37,44,45,48,51,53,57,60
1,3,5,8,10,15,16,17,19,25,30,31,37,43,44,45,48,53,56,57,60
1,3,8,10,12,13,15,16,17,25,27,30,31,43,44,45,48,51,53,56,57,60
1,3,8,10,12,15,16,17,19,22,25,27,30,37,38,44,45,48,51,53,57,60
1,3,10,12,16,17,19,25,27,30,31,43,44,45,47,48,53,54,57,60
1,3,8,10,12,15,16,17,19,25,27,31,32,43,44,45,51,53,56,57,60
1,3,8,10,15,16,17,19,25,27,30,31,37,44,45,48,53,57,60
1,3,8,10,12,15,16,17,25,30,31,37,44,45,48,51,53,56,57,60
1,8,9,10,12,15,16,17,19,25,27,31,38,43,44,45,48,51,53,56,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,43,44,45,48,53,56,57,60
1,3,8,10,12,16,17,25,27,30,31,43,44,45,48,51,53,57,60
1,3,8,10,12,15,16,17,19,25,30,31,43,44,45,48,53,54,56,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,43,44,45,48,53,57,60
1,3,8,10,12,15,16,17,19,25,27,30,31,43,44,45,48,53,54,57,60
1,3,8,10,12,15,16,17,25,27,30,31,43,44,45,48,51,53,57,60
1,3,8,10,12,15,16,17,25,27,30,31,44,45,48,51,53,57,60
