3.254972875226025408e-03,-5.424954792043390137e-03,-7.233273056057587524e-04,7.233273056058032047e-04,7.233273056058032047e-04,1.446654611211606409e-03,-3.254972875226003291e-03,3.978300180831828396e-03,-5.786618444846269513e-03,-3.978300180831806712e-03,2.220446049250313204e-17,2.531645569620244538e-03,-4.701627486437609700e-03,-5.063291139240489076e-03,2.531645569620266656e-03,3.616636528029016024e-04,-4.339963833634707772e-03,4.701627486437631384e-03,-3.978300180831806712e-03,-3.616636528028793762e-04,0.000000000000000000e+00,1.808318264014485786e-03,-5.786618444846292064e-03,-1.808318264014441333e-03,4.701627486437609700e-03,-3.978300180831806712e-03,-4.339963833634707772e-03,-3.978300180831784161e-03,0.000000000000000000e+00,-4.339963833634707772e-03,-4.701627486437609700e-03,-2.169981916817298375e-03,7.233273056058032047e-04,-2.893309222423101797e-03,-2.169981916817298375e-03,-3.616636528028904785e-03,-4.701627486437587149e-03,-2.893309222423123914e-03,1.808318264014463451e-03,1.808318264014507903e-03,-5.786618444846292064e-03,-2.531645569620199869e-03,1.808318264014485786e-03,1.808318264014507903e-03,1.084990958408704699e-03,-6.871609403254952744e-03,-4.701627486437587149e-03,1.808318264014485786e-03,1.808318264014507903e-03,1.808318264014485786e-03,3.616636528029016024e-04,3.254972875226047526e-03,-6.871609403254952744e-03,7.233273056058032047e-04,8.679927667269438096e-03,7.594936708860755732e-03,1.193490054249552942e-02,4.339963833634730324e-03,3.254972875226047526e-03,3.254972875226025408e-03,9.041591320072362575e-03,1.808318264014507903e-03,2.169981916817387280e-03,1.193490054249552942e-02,2.893309222423146032e-03
-2.527075812274359908e-03,-9.025270758122760917e-03,3.610108303249148776e-03,-3.971119133573952631e-03,-1.805054151624574388e-03,-3.610108303249148776e-04,-1.083032490974744633e-03,2.166064981949489265e-03,-3.971119133573952631e-03,-9.386281588447653243e-03,-7.220216606498075290e-04,-1.805054151624552270e-03,-3.971119133573952631e-03,2.166064981949489265e-03,7.220216606498297551e-04,-2.527075812274359908e-03,1.805054151624574388e-03,2.527075812274404143e-03,2.888086642599319021e-03,0.000000000000000000e+00,-2.888086642599252234e-03,-3.249097472924167111e-03,1.805054151624574388e-03,2.527075812274404143e-03,2.527075812274404143e-03,1.444043321299659510e-03,2.888086642599319021e-03,2.527075812274404143e-03,7.220216606498297551e-04,-7.581227436823101407e-03,2.888086642599319021e-03,2.166064981949489265e-03,-4.693140794223782386e-03,3.249097472924233898e-03,0.000000000000000000e+00,1.444043321299659510e-03,-3.971119133573952631e-03,0.000000000000000000e+00,-2.527075812274359908e-03,0.000000000000000000e+00,-7.220216606498186529e-03,-2.888086642599252234e-03,0.000000000000000000e+00,-3.610108303249148776e-04,0.000000000000000000e+00,-9.386281588447653243e-03,-7.942238267148016284e-03,3.610108303249148776e-04,-3.610108303249148776e-04,-3.610108303249148776e-04,-3.610108303249148776e-04,-5.054151624548697264e-03,-2.888086642599274785e-03,-7.220216606498297551e-04,3.971119133574063653e-03,3.971119133574063653e-03,4.332129963898978531e-03,1.083032490974744633e-03,1.444043321299659510e-03,2.220446049250313204e-17,-7.220216606498297551e-04,0.000000000000000000e+00,-3.610108303249148776e-04,4.693140794223893408e-03,7.220216606498297551e-04
-1.876172607879977861e-03,5.628517823639711537e-03,3.752345215759733893e-04,-3.752345215760177874e-04,3.752345215759733893e-04,-1.500938086303982245e-03,1.876172607879866838e-03,2.251407129455862237e-03,2.626641651031858069e-03,6.754221388367698600e-03,-2.251407129455951141e-03,-3.752345215759955613e-04,1.500938086303915675e-03,-7.504690431519911225e-04,3.752345215759733893e-04,-1.125703564727986630e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.125703564727942394e-03,2.251407129455862237e-03,1.876172607879866838e-03,7.504690431519467787e-04,3.752345215759733893e-04,5.253283302063737822e-03,1.125703564727920060e-03,-7.504690431519911225e-04,-2.251407129455951141e-03,-3.752345215759955613e-04,3.001876172607853468e-03,-7.504690431519911225e-04,-4.502814258911835496e-03,-3.752345215759955613e-04,-1.125703564727986630e-03,1.125703564727920060e-03,1.876172607879888956e-03,3.377110694183849300e-03,1.500938086303915675e-03,2.251407129455862237e-03,4.127579737335818413e-03,1.876172607879866838e-03,2.251407129455884788e-03,2.251407129455862237e-03,2.251407129455862237e-03,2.626641651031858069e-03,0.000000000000000000e+00,1.876172607879911291e-03,5.628517823639711537e-03,7.504690431519467787e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.752345215759866816e-03,1.125703564727920060e-03,3.752345215759733893e-04,-7.504690431519911225e-04,-2.220446049250313204e-17,3.752345215759822581e-03,-1.500938086303982245e-03,1.876172607879866838e-03,1.500938086303915675e-03,3.752345215759733893e-04,0.000000000000000000e+00,7.504690431519467787e-04,3.001876172607853468e-03,3.377110694183849300e-03
-3.610108303249148776e-04,3.610108303248704795e-04,7.220216606497853028e-04,-2.527075812274404143e-03,-3.610108303249148776e-04,-7.220216606498297551e-04,3.610108303248926514e-04,3.610108303248926514e-04,7.220216606497853028e-04,1.444043321299592940e-03,1.805054151624463366e-03,-7.220216606498297551e-04,1.805054151624463366e-03,1.444043321299592940e-03,-1.083032490974744633e-03,-3.610108303249371037e-04,1.444043321299570606e-03,-3.610108303249148776e-04,1.083032490974678063e-03,-2.220446049250313204e-17,-1.444043321299659510e-03,-2.166064981949489265e-03,7.220216606497853028e-04,1.444043321299570606e-03,-3.610108303249148776e-04,1.083032490974678063e-03,1.083032490974678063e-03,7.220216606497853028e-04,1.083032490974700180e-03,-1.805054151624596506e-03,4.693140794223782386e-03,3.610108303248926514e-04,-1.444043321299659510e-03,-3.610108303249148776e-04,-3.610108303249148776e-04,4.693140794223782386e-03,1.083032490974655728e-03,-1.083032490974744633e-03,1.444043321299592940e-03,0.000000000000000000e+00,-5.776173285198615490e-03,-3.610108303249371037e-04,-1.805054151624574388e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.444043321299681628e-03,2.888086642599207998e-03,1.805054151624463366e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.610108303248926514e-04,-1.083032490974744633e-03,-3.249097472924233898e-03,-3.610108303249148776e-04,1.444043321299592940e-03,2.888086642599207998e-03,3.610108303249059871e-03,-1.083032490974744633e-03,0.000000000000000000e+00,-1.083032490974744633e-03,2.166064981949400361e-03,0.000000000000000000e+00,-1.083032490974744633e-03,3.610108303249037753e-03,2.527075812274293121e-03
-1.449275362318847103e-03,1.449275362318758198e-03,2.898550724637583183e-03,3.260869565217294850e-03,1.811594202898447747e-03,3.623188405796895495e-04,1.086956521739068648e-03,3.623188405797006517e-03,1.811594202898447747e-03,2.173913043478181532e-03,7.246376811593790990e-04,1.449275362318758198e-03,1.449275362318758198e-03,3.623188405797006517e-03,7.246376811593790990e-04,2.173913043478159415e-03,4.710144927536141952e-03,3.260869565217294850e-03,2.898550724637605300e-03,5.434782608695565287e-03,2.536231884057871082e-03,2.898550724637605300e-03,3.623188405797006517e-03,3.623188405797006517e-03,4.347826086956429852e-03,3.985507246376718618e-03,1.449275362318780316e-03,3.985507246376718618e-03,3.260869565217294850e-03,7.246376811593790990e-04,-7.246376811594235513e-04,3.985507246376718618e-03,3.985507246376718618e-03,1.449275362318780316e-03,-2.220446049250313204e-17,3.985507246376718618e-03,2.173913043478181532e-03,6.159420289854988621e-03,1.811594202898447747e-03,0.000000000000000000e+00,-1.811594202898558770e-03,2.898550724637583183e-03,0.000000000000000000e+00,3.623188405796895495e-04,-3.623188405797117756e-04,-5.797101449275388410e-03,-2.220446049250313204e-17,1.811594202898492200e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.623188405796895495e-04,3.623188405797006517e-03,1.811594202898469865e-03,7.246376811593790990e-04,2.536231884057893633e-03,4.347826086956429852e-03,1.123188405797095370e-02,3.623188405796673233e-04,2.173913043478159415e-03,3.985507246376718618e-03,6.159420289854988621e-03,3.623188405796895495e-04,3.260869565217294850e-03,1.123188405797095370e-02,5.434782608695565287e-03
-2.185792349726822792e-03,-6.921675774134827819e-03,3.642987249544260672e-04,-4.440892098500626408e-17,1.821493624772241304e-03,1.092896174863344826e-03,-1.092896174863411396e-03,3.642987249544593631e-03,1.092896174863344826e-03,-4.007285974499152567e-03,-3.642987249544704653e-04,-1.092896174863411396e-03,3.642987249544038411e-04,1.092896174863344826e-03,-2.220446049250313204e-17,-2.550091074681293257e-03,1.821493624772241304e-03,3.278688524590123166e-03,-4.371584699453578797e-03,-7.650273224043768749e-03,0.000000000000000000e+00,1.457194899817815291e-03,-6.661338147750938996e-17,-2.550091074681293257e-03,3.642987249544571513e-03,2.550091074681182235e-03,-2.550091074681293257e-03,-7.285974499089631568e-04,-1.092896174863411396e-03,-6.193078324225886888e-03,-2.914389799635763723e-03,-4.007285974499130883e-03,3.642987249544260672e-04,-1.457194899817903979e-03,-2.550091074681293257e-03,2.550091074681182235e-03,1.821493624772241304e-03,-1.275045537340624424e-02,3.278688524590123166e-03,-3.642987249544704653e-04,-4.371584699453601348e-03,-2.550091074681293257e-03,-1.821493624772352327e-03,-1.092896174863411396e-03,-4.440892098500626408e-17,-6.557377049180357353e-03,-6.921675774134827819e-03,-2.550091074681271140e-03,1.821493624772241304e-03,1.821493624772241304e-03,3.642987249544482392e-04,-7.650273224043768749e-03,-7.285974499089275733e-03,1.457194899817792957e-03,3.642987249544571513e-03,2.914389799635652700e-03,4.735883424407938240e-03,1.092896174863344826e-03,-1.457194899817881861e-03,-5.828779599271438974e-03,1.457194899817792957e-03,1.821493624772241304e-03,-4.371584699453557113e-03,5.100182149362408705e-03,-1.092896174863411396e-03
-2.531645569620266656e-03,-2.893309222423168150e-03,-7.233273056057809786e-04,-4.701627486437609700e-03,-7.233273056058032047e-04,0.000000000000000000e+00,-1.446654611211606409e-03,-1.446654611211606409e-03,0.000000000000000000e+00,-7.233273056058032047e-04,0.000000000000000000e+00,-3.616636528029016024e-04,-1.084990958408704699e-03,-3.616636528028904785e-03,0.000000000000000000e+00,-1.446654611211606409e-03,-4.339963833634707772e-03,-1.446654611211606409e-03,-3.978300180831828396e-03,-8.318264014466581271e-03,-3.254972875226025408e-03,-5.786618444846314616e-03,-3.616636528028926902e-03,-1.084990958408682581e-03,-1.808318264014507903e-03,-3.978300180831806712e-03,-3.616636528028904785e-03,-7.233273056058032047e-04,-1.446654611211584075e-03,-6.148282097649215676e-03,-2.893309222423146032e-03,-1.084990958408682581e-03,-6.509945750452073368e-03,-2.169981916817387280e-03,-1.084990958408682581e-03,-3.616636528028904785e-03,7.233273056058032047e-04,-1.410488245931282823e-02,-2.169981916817387280e-03,0.000000000000000000e+00,-4.339963833634707772e-03,-3.978300180831828396e-03,-3.616636528029016024e-04,0.000000000000000000e+00,-1.084990958408704699e-03,-1.265822784810126736e-02,-1.084990958408682581e-03,-1.446654611211606409e-03,0.000000000000000000e+00,-7.233273056058032047e-04,-7.233273056058032047e-04,-5.786618444846314616e-03,3.616636528028793762e-04,0.000000000000000000e+00,-2.893309222423146032e-03,-2.893309222423146032e-03,-6.509945750452117604e-03,-3.616636528028904785e-03,-1.808318264014507903e-03,-2.169981916817365162e-03,-1.808318264014485786e-03,0.000000000000000000e+00,-7.233273056057809786e-04,-6.509945750452095052e-03,-3.978300180831828396e-03
-1.413427561837465960e-03,-2.120141342756198723e-03,7.067137809186885278e-04,0.000000000000000000e+00,-3.533568904593664900e-04,-7.067137809187329801e-04,-1.413427561837465960e-03,1.413427561837377056e-03,-3.180212014134298302e-03,-1.766784452296832342e-03,-2.120141342756198723e-03,-3.533568904593664900e-04,-2.120141342756198723e-03,-7.067137809187329801e-04,-3.533568904593664900e-04,-1.766784452296832342e-03,1.060070671378032792e-03,1.766784452296721319e-03,-2.120141342756198723e-03,-2.473498233215565105e-03,-3.533568904593664900e-04,-3.533568904593664900e-04,0.000000000000000000e+00,-3.533568904593886620e-04,1.060070671378010674e-03,-1.060070671378099362e-03,-3.180212014134298302e-03,3.533568904593442639e-04,7.067137809186885278e-04,-4.240282685512397447e-03,-3.180212014134298302e-03,1.413427561837399173e-03,0.000000000000000000e+00,-1.060070671378099362e-03,7.067137809186885278e-04,1.766784452296743437e-03,-1.766784452296832342e-03,-2.120141342756198723e-03,-2.826855123674931920e-03,0.000000000000000000e+00,-2.220446049250313204e-17,-3.533568904593886620e-04,-3.533568904593664900e-04,-1.766784452296832342e-03,0.000000000000000000e+00,-1.060070671378099362e-03,-1.060070671378099362e-03,1.413427561837377056e-03,3.533568904593442639e-04,0.000000000000000000e+00,3.533568904593442639e-04,-7.067137809187329367e-03,-3.886925795053031065e-03,0.000000000000000000e+00,7.067137809187218345e-03,7.067137809187218345e-03,1.766784452296743437e-03,2.473498233215454083e-03,1.413427561837377056e-03,0.000000000000000000e+00,3.180212014134187280e-03,0.000000000000000000e+00,-1.766784452296832342e-03,1.766784452296721319e-03,0.000000000000000000e+00
-5.347593582887721908e-03,-1.782531194295855406e-03,1.069518716577566586e-03,-2.139037433155022150e-03,0.000000000000000000e+00,-3.565062388591666359e-04,-2.139037433155022150e-03,2.139037433155088937e-03,-5.347593582887699357e-03,-3.565062388591666359e-04,-1.069518716577500016e-03,-3.565062388591666359e-04,-4.991087344028533046e-03,2.139037433155088937e-03,7.130124777183777240e-04,-2.495543672014211012e-03,3.208556149732610854e-03,3.208556149732610854e-03,1.426024955436755448e-03,-4.991087344028533046e-03,-2.139037433155022150e-03,-2.852049910873399874e-03,-2.139037433155022150e-03,-3.565062388591666359e-04,2.495543672014277799e-03,7.130124777183777240e-04,4.440892098500626408e-17,7.130124777183777240e-04,-1.782531194295877740e-03,-6.773618538324433121e-03,-3.565062388591666359e-04,-3.565062388591444639e-04,-3.921568627450943909e-03,-2.495543672014233130e-03,-3.565062388591666359e-04,3.565062388591799716e-03,-4.991087344028533046e-03,-8.199643493761121782e-03,-1.069518716577500016e-03,-7.130124777183332718e-04,-2.495543672014233130e-03,-4.991087344028510495e-03,7.130124777183777240e-04,1.426024955436755448e-03,-3.565062388591666359e-04,-8.556149732620310644e-03,-3.565062388591777598e-03,-7.130124777183332718e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.991087344028533046e-03,-8.199643493761121782e-03,0.000000000000000000e+00,3.921568627450989011e-03,2.852049910873444109e-03,7.130124777183999502e-04,0.000000000000000000e+00,-2.139037433155022150e-03,1.069518716577566586e-03,2.139037433155111054e-03,0.000000000000000000e+00,6.417112299465288494e-03,-1.069518716577522134e-03,-1.782531194295855406e-03
1.083032490974744633e-03,-5.054151624548697264e-03,-7.220216606497853028e-04,5.054151624548808286e-03,-2.166064981949378243e-03,3.610108303249148776e-04,-3.610108303248926514e-04,3.610108303249148776e-04,1.805054151624574388e-03,-4.332129963898867508e-03,-1.444043321299570606e-03,-3.610108303248926514e-04,2.166064981949489265e-03,-1.444043321299570606e-03,1.444043321299659510e-03,-3.610108303249037753e-03,-1.083032490974678063e-03,-7.220216606497853028e-04,-3.249097472924122876e-03,1.444043321299659510e-03,7.220216606498519813e-04,5.415162454873723163e-03,-3.249097472924122876e-03,-1.805054151624463366e-03,0.000000000000000000e+00,-1.083032490974700180e-03,-5.776173285198527019e-03,-2.888086642599207998e-03,-3.610108303248926514e-04,-7.581227436823078855e-03,4.440892098500626408e-17,-3.610108303249037753e-03,5.415162454873723163e-03,-1.444043321299570606e-03,-2.527075812274293121e-03,-1.444043321299570606e-03,1.444043321299659510e-03,3.249097472924233898e-03,3.610108303249371037e-04,0.000000000000000000e+00,-4.693140794223782386e-03,-1.444043321299592940e-03,1.444043321299659510e-03,1.805054151624574388e-03,0.000000000000000000e+00,-7.581227436823057171e-03,-5.415162454873612141e-03,-7.220216606497631851e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.805054151624485483e-03,-1.083032490974678063e-03,1.444043321299659510e-03,1.805054151624574388e-03,1.444043321299659510e-03,3.610108303249148776e-03,1.083032490974744633e-03,2.166064981949489265e-03,1.083032490974744633e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.444043321299659510e-03,3.249097472924233898e-03,-1.805054151624463366e-03
