UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,LS,MCFS,NONE,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.7682786803728516,0.6110734401981792,0.761430108401819,0.5905684088710479,0.7729664487781063,0.6853318506062004,0.747235708409052,0.747235708409052,0.7381630457385155,0.6029681665717359,0.5848816078548374,0.7751498548916435,0.6640402506170495,0.6568888045060439,0.7734365817714973,0.7387281094324952,0.5176977948954407,0.5546303579339463,0.8117026951277949,0.571912265950618,0.7283942245969967,0.7689567568056271,0.7931821674939199,0.7215637346641713,0.7795166671187177
0.722930524759793,0.6575467215711118,0.7829954598247282,0.6721571111815015,0.6661123429416113,0.6874538063562454,0.7549493189737092,0.7931184668989548,0.7602021961778059,0.5247993876042657,0.5149007496568472,0.7953093654313166,0.7154075599197551,0.6580746489283075,0.7989916587477561,0.7743902439024389,0.5647502903600464,0.5320979833174955,0.8003642698764649,0.6751135043817971,0.764808362369338,0.7362606905289832,0.8105136733185515,0.8044953014465209,0.8041521486643438
0.7833971583971584,0.5865384615384616,0.5892718392718392,0.5533633033633033,0.7864635364635364,0.7471556221556223,0.746170496170496,0.7887112887112887,0.7692307692307692,0.5845265845265846,0.5996225996225997,0.7226662226662226,0.7129537129537129,0.7408979908979909,0.6882145632145633,0.7534271284271286,0.5233655233655234,0.5140831390831392,0.8141719391719392,0.5,0.6521950271950272,0.7615856365856366,0.7998667998667999,0.7973970473970474,0.7956765456765457
0.7738647186730643,0.5989091954642658,0.767062914442827,0.6090714683630745,0.759232303628228,0.7598612683522922,0.7491958236742322,0.7686173558323001,0.7738647186730643,0.5779422071270688,0.5775648282926303,0.6739087462037486,0.6920049598361097,0.7083625352669506,0.6740570021744208,0.7506244721188924,0.5519929196542491,0.5940392114579401,0.7806889859291606,0.6195302532032274,0.7890452315488705,0.7142163998059194,0.7458353550056607,0.7729617050335149,0.7409204449476162
0.7528084555651424,0.6721052631578948,0.6761044003451251,0.7335375323554789,0.6452415875754961,0.7382398619499568,0.7617773943054358,0.7412855910267473,0.7606125970664366,0.5860526315789474,0.5953580672993961,0.7656514236410699,0.7211173425366696,0.7474331320103538,0.6575927523727352,0.7505910267471958,0.4992320966350302,0.5586194995685936,0.7783390854184641,0.6717126833477136,0.7142105263157895,0.7033477135461605,0.7402200172562554,0.7677566867989646,0.7627178602243313
0.6456716697297665,0.6596640800490096,0.6613402763596761,0.6320578925872984,0.8069779116465863,0.7586745286229665,0.7519867606017289,0.7533141038731196,0.7638605268531755,0.5755011571710571,0.6172741814716493,0.5973044721257912,0.7062444694030359,0.7374242733646451,0.686717207814308,0.745013954121571,0.5530171533591995,0.5680859029337689,0.7994988428289428,0.649355898168947,0.7382453542985501,0.7256611190524812,0.7876250765774965,0.7933641345041181,0.7846045197740112
0.6753180130201475,0.6630968702615834,0.6461997330597348,0.6819960594532265,0.7759245303576455,0.7709806876889692,0.7671717951278861,0.7823755867692056,0.7597401418233654,0.6417643480392602,0.6059362430427558,0.7457847953003985,0.6910484215113902,0.6436302060161435,0.6767525899561455,0.7759245303576455,0.5364500576554655,0.547504471703424,0.7763785104006827,0.678486793720548,0.7634037607706766,0.7404278307925584,0.7771729754759981,0.7596675050164794,0.7624958006846019
0.5601195693518779,0.6340524583657201,0.6391750872376668,0.6555600575520533,0.7014859344766566,0.6643127656407627,0.738100947624324,0.7372864537681711,0.7526295334645342,0.6102708915606859,0.5528470074586137,0.736715894620206,0.6784651132022426,0.6331346023450808,0.7579795590983511,0.7327550564770866,0.5635015793738734,0.5381613111283841,0.7765764797327468,0.6435907189045265,0.7498346205368217,0.7678609820232524,0.7446127639869682,0.7468164453338185,0.7612334000363835
0.4828313253012048,0.6551706827309237,0.690562248995984,0.6075426706827309,0.750828313253012,0.7238579317269076,0.7625753012048193,0.7652610441767068,0.7469628514056225,0.5775853413654619,0.5661646586345382,0.606425702811245,0.6602911646586345,0.768160140562249,0.656664156626506,0.743988453815261,0.539445281124498,0.5412525100401607,0.7904618473895582,0.5972640562248996,0.7456325301204819,0.7045682730923695,0.7955948795180723,0.785554718875502,0.6741591365461848
0.6890053160711703,0.671502061333719,0.6578050412266744,0.6343980543902792,0.675412266743816,0.7580599956603502,0.7781851222334731,0.7491591928251121,0.7659662953855056,0.5616953565745697,0.5556288876030667,0.7579017792564734,0.7182572689136408,0.7316740199623897,0.6337154636192679,0.769442535802112,0.5081413640966295,0.4310447707218284,0.7953403008823955,0.6107243599016347,0.7685384420656735,0.7209153044987704,0.7661245117893823,0.7634122305800666,0.754497866338782
