60,61,54,6,62,39,53,42,64,57
60,62,61,54,53,42,6,39,63,65
62,60,61,54,42,39,57,64,53,6
60,61,6,54,62,53,42,39,64,63
60,61,54,62,6,53,51,39,42,64
60,61,6,62,54,42,39,53,64,57
60,61,54,62,6,42,51,53,39,64
60,61,54,62,6,53,42,39,35,13
60,54,61,6,62,53,51,42,39,13
60,61,54,6,62,53,39,42,13,9
60,61,62,6,54,53,39,42,64,63
60,62,61,54,6,53,42,39,13,9
60,54,61,6,62,53,39,13,9,37
60,62,61,54,42,39,53,6,64,63
60,61,62,54,6,53,39,42,63,64
60,61,62,54,6,53,42,63,39,57
60,61,62,6,39,42,54,53,64,57
60,61,62,6,54,53,39,42,63,64
60,62,61,54,6,42,39,53,63,65
60,61,54,6,62,53,51,42,39,13
60,61,62,54,39,42,53,6,51,64
60,61,54,62,53,6,42,39,13,9
60,61,54,6,62,42,53,39,51,63
60,61,54,62,6,51,53,42,39,35
60,61,54,6,62,53,42,39,63,64
60,62,61,54,53,6,42,39,57,13
60,61,54,62,53,6,51,13,42,9
60,61,6,54,62,39,42,53,64,57
54,60,61,6,53,62,39,42,13,9
60,62,61,54,6,53,42,35,39,63
60,61,54,62,6,53,42,39,64,63
60,62,61,54,53,6,39,42,57,13
60,54,61,62,53,6,42,39,13,9
60,61,54,62,6,53,39,42,9,13
60,61,54,6,62,53,39,42,64,57
62,60,54,61,53,39,6,42,64,65
60,62,61,6,54,53,42,39,63,64
60,61,54,6,62,53,9,13,37,39
60,61,54,62,6,51,53,42,39,13
60,61,54,53,62,6,42,39,9,13
60,61,54,6,62,53,42,35,39,64
60,54,61,62,6,53,42,39,13,63
60,61,54,6,62,53,39,42,63,64
60,61,62,6,54,53,39,42,64,13
62,60,61,54,39,6,53,42,63,57
60,61,62,42,54,53,39,6,9,64
60,54,61,62,51,53,6,42,39,63
60,61,62,6,54,53,39,42,57,64
60,54,61,6,62,53,42,39,63,65
60,61,62,6,54,39,42,53,64,57
60,61,54,53,42,62,6,39,64,35
60,61,54,6,62,39,42,53,63,64
60,61,6,62,54,42,39,53,51,35
60,54,61,6,62,53,39,13,9,42
60,62,61,54,6,53,39,42,35,13
60,61,54,62,6,53,42,39,13,9
60,61,6,62,54,42,53,39,63,64
60,61,54,6,62,53,42,39,35,63
62,60,61,54,6,53,42,39,35,57
60,61,54,6,62,53,39,42,35,64
60,61,54,6,62,53,42,39,35,9
62,60,61,54,39,53,6,42,64,57
60,61,54,62,6,53,39,13,42,9
60,61,54,6,53,62,42,39,63,51
54,60,61,6,62,53,39,42,9,13
60,61,62,54,6,53,39,42,13,9
60,61,54,62,6,53,42,39,9,13
60,61,54,6,62,53,39,42,13,9
60,61,62,54,6,53,42,39,64,9
60,61,62,54,42,53,6,39,64,63
62,60,61,6,54,53,39,42,63,9
60,61,62,54,6,53,39,42,57,64
60,61,54,62,6,53,39,42,13,9
60,61,62,42,39,54,53,6,64,57
60,61,54,6,62,39,53,42,64,63
60,54,62,61,6,51,53,42,13,9
60,61,62,54,51,6,53,39,42,13
60,61,54,62,6,53,39,42,64,57
60,61,62,54,6,53,35,42,39,13
60,61,6,62,54,53,39,42,13,9
60,54,61,62,6,53,42,39,13,63
60,61,54,6,53,62,39,13,9,42
60,61,6,54,62,42,53,39,63,35
60,61,54,6,62,53,42,9,37,13
60,61,54,62,6,53,42,39,64,57
60,61,54,6,62,39,42,53,64,65
60,61,6,54,62,39,53,42,63,64
60,62,61,54,6,53,39,42,35,13
60,61,62,6,54,42,53,39,64,57
60,61,62,39,42,54,64,57,53,6
54,60,61,6,62,53,39,42,13,9
60,62,61,6,54,53,42,39,35,13
60,61,54,6,62,53,42,39,64,35
60,54,61,62,6,42,53,39,37,13
54,60,61,62,6,53,39,42,64,57
60,61,6,62,54,39,53,42,64,57
60,62,54,61,6,53,42,39,9,13
60,61,54,62,53,42,6,39,64,57
60,61,54,62,6,51,53,42,39,63
60,61,62,6,54,39,53,42,64,63
