nan,nan,nan,nan,nan,2.664359861591695244e-01,nan,nan,2.664359861591695244e-01,nan,nan,nan,2.664359861591695244e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.664359861591695244e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.664359861591695244e-01,nan,nan,2.664359861591695244e-01,nan,nan,5.328719723183390766e-02,nan,nan,nan,0.000000000000000000e+00,5.328719723183390766e-02,nan,2.131487889273356306e-01,nan
nan,nan,nan,nan,nan,-3.355704697986583614e-03,-4.697986577181212028e-03,nan,-1.140939597315437926e-02,nan,nan,nan,-3.355704697986583614e-03,nan,nan,-4.697986577181234580e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.208053691275166007e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.711409395973255915e-04,nan,nan,-9.395973154362424057e-03,nan,nan,nan,nan,nan,-7.382550335570470593e-03,nan,-1.006711409395972742e-02,nan,nan,nan
nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,-8.108108108108070394e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.013513513513508713e-02,nan,0.000000000000000000e+00,-5.405405405405350194e-03,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,2.706270627062712375e-02,3.828382838283835021e-02,nan,nan,nan,nan,nan,nan,nan,nan,2.244224422442244599e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.716171617161723478e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.112211221122113278e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,2.640264026402640990e-02,nan,nan,nan
nan,nan,nan,nan,nan,-1.088435374149663258e-02,nan,nan,nan,nan,nan,nan,-1.972789115646260763e-02,nan,nan,4.761904761904767538e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,4.489795918367343180e-02,nan,-1.224489795918368672e-02,4.761904761904722436e-03,nan,nan,nan,nan,nan,9.523809523809512526e-03,1.360544217687076254e-03,0.000000000000000000e+00,nan,nan,nan
2.866894197952216811e-02,nan,nan,nan,nan,-6.006825938566553308e-02,nan,nan,nan,nan,nan,nan,-8.737201365187710622e-02,nan,nan,2.320819112627985417e-02,nan,nan,nan,-1.843003412969284119e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.870307167235493118e-02,-5.392491467576789738e-02,nan,nan,nan,nan,nan,4.095563139931757135e-03,1.706484641638226357e-02,1.638225255972693833e-02,nan,nan,nan
0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,-1.318327974276527481e-01,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan
1.333333333333333072e-02,nan,nan,nan,nan,4.000000000000003553e-03,2.000000000000001776e-03,nan,nan,nan,nan,nan,2.000000000000001776e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.200000000000001343e-02,nan,nan,1.199999999999998811e-02,nan,nan,nan,nan,nan,0.000000000000000000e+00,1.133333333333332894e-02,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00
nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.493506493506328702e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.246753246753164568e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,-2.727272727272727626e-01,nan,nan,0.000000000000000000e+00,-2.792207792207793138e-01,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,-1.758957654723123515e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.084690553745931554e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.361563517915306609e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.596091205211725983e-01,nan,nan,nan,nan,nan,nan,nan,nan,6.644951140065150086e-02,nan,nan,6.710097719869709265e-02,nan,nan,nan,nan,nan,-1.133550488599348177e-01,-1.368078175895765247e-01,-1.146579804560260152e-01,nan,nan,-7.491856677524426356e-02
nan,nan,nan,nan,nan,8.079470198675493819e-02,7.019867549668874773e-02,nan,nan,nan,6.622516556291313528e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.284768211920522422e-03,-1.523178807947023206e-02,3.973509933774830444e-02,nan,nan,nan,nan,nan,4.105960264900658518e-02,1.986754966887416263e-02,3.112582781456949693e-02,nan,nan,6.754966887417213073e-02
nan,nan,nan,nan,nan,nan,nan,nan,-6.622516556291202072e-04,nan,nan,nan,-4.635761589403930572e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.649006622516558718e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.847682119205301524e-02,nan,nan,2.847682119205301524e-02,nan,-9.271523178807906246e-03,2.649006622516558718e-02,nan,nan,nan,nan,nan,3.311258278145712275e-03,1.589403973509937590e-02,2.384105960264903956e-02,nan,nan,nan
nan,nan,nan,nan,nan,-2.013422818791976883e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.711409395973255915e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.859060402684559854e-02,nan,nan,4.583892617449664142e-01,nan,-2.013422818791976883e-03,4.530201342281879318e-01,nan,nan,nan,nan,nan,-6.711409395973255915e-04,-6.711409395973255915e-04,-2.013422818791976883e-03,-6.711409395973255915e-04,nan,nan
nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,1.294498381877051728e-03,nan,nan,0.000000000000000000e+00,-1.423948220064724657e-01,0.000000000000000000e+00,nan,1.294498381877051728e-03,nan
1.365187713310578267e-03,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,1.365187713310578267e-03,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.187713310580203963e-02,nan,nan,nan
nan,nan,nan,nan,nan,-4.350877192982456620e-02,nan,nan,-7.017543859649144622e-03,nan,nan,nan,-7.438596491228069429e-02,nan,nan,-7.017543859649144622e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.403508771929829011e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.017543859649144622e-03,nan,nan,-2.596491228070172547e-02,nan,nan,nan,nan,nan,7.017543859649145056e-04,2.105263157894743300e-03,-1.403508771929829011e-03,nan,nan,nan
0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,nan,nan,-1.986577181208053489e-01,nan,nan,0.000000000000000000e+00,-2.322147651006711000e-01,0.000000000000000000e+00,nan,-1.489932885906040116e-01,nan
nan,nan,nan,nan,nan,1.854304635761585413e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.655629139072847117e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.635761589403974807e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.119205298013244684e-02,nan,nan,nan,nan,nan,nan,nan,nan,-5.960264900662282442e-03,nan,4.635761589403953123e-03,-9.271523178807972165e-03,nan,nan,nan,nan,nan,-9.271523178807927063e-03,-1.589403973509930651e-02,-6.622516556291424550e-03,nan,nan,nan
nan,nan,nan,nan,0.000000000000000000e+00,9.090909090909060977e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.623376623376626693e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.168831168831168180e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.090909090909060977e-03,-6.493506493506550964e-04,nan,nan,1.441558441558441483e-01,nan,nan,6.493506493506484394e-03,5.324675324675322979e-02,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,0.000000000000000000e+00,3.916083916083914346e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.118881118881118707e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.013986013986009904e-02,nan,3.566433566433564739e-02,-3.496503496503500230e-02,nan,nan,nan,nan,nan,9.090909090909083529e-03,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00
0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.684210526315789824e-02,nan,nan,0.000000000000000000e+00,-2.565789473684210731e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.236842105263157993e-01,-2.302631578947369334e-02
-1.986754966887427191e-03,nan,nan,nan,nan,-1.986754966887471861e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.311258278145712275e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.622516556290980894e-04,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,-5.960264900662282442e-03,-7.284768211920566658e-03,nan,nan,nan,nan,nan,-5.960264900662282442e-03,nan,-3.973509933774854383e-03,nan,nan,nan
nan,nan,nan,nan,nan,3.921568627450977562e-02,nan,nan,nan,nan,nan,nan,4.575163398692816755e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.084967320261437662e-01,nan,6.535947712418277433e-04,2.222222222222223348e-02,nan,nan,nan,nan,nan,5.228758169934644498e-03,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan
nan,nan,nan,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,-1.581699346405228690e-01,0.000000000000000000e+00,nan,0.000000000000000000e+00,nan
