UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,LS,MCFS,NONE,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,17.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,18.0,19.0,2.0,2.0,2.0,1.0,1.0,15.0,5.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0
2.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,19.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,20.0
35.0,2.0,1.0,1.0,1.0,3.0,34.0,7.0,4.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,22.0,12.0,1.0,1.0,1.0,2.0,2.0,5.0,23.0
1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0
1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,10.0,2.0,2.0,7.0,2.0,6.0,14.0,4.0,15.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0
2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,22.0,21.0,1.0,1.0,2.0,1.0,1.0,2.0,29.0
9.0,1.0,2.0,2.0,6.0,10.0,10.0,13.0,13.0,2.0,2.0,12.0,7.0,2.0,11.0,1.0,17.0,4.0,7.0,2.0,7.0,5.0,6.0,9.0,5.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,18.0,2.0
1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,17.0,1.0,2.0,17.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0
3.0,2.0,1.0,1.0,5.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,18.0,7.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,20.0
1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,15.0,2.0
3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,2.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,26.0,23.0,9.0,1.0,2.0,17.0,3.0,2.0,14.0,18.0
4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,18.0,18.0,36.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0
1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0
3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,13.0
1.0,1.0,1.0,1.0,2.0,1.0,17.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
5.0,4.0,3.0,5.0,2.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,22.0,7.0,2.0,1.0,7.0,2.0,2.0,6.0,2.0
1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
4.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0
1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
