nan,nan,nan,nan,nan,nan,-1.477104874446188987e-03,nan,nan,nan,-3.545051698670698137e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.908419497784311858e-04,nan,nan,nan,nan,-5.908419497784756381e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.794682422452069659e-03,nan,4.135893648449018301e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.412112259970457473e-01,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,-5.317577548005991694e-03,nan,1.672082717872968582e-01,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,2.346041055718472903e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.639296187683282287e-03,nan,nan,nan,nan,-1.466275659824045619e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.865102639296182257e-04,nan,1.994134897360701902e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.466275659824045619e-03,nan,nan,1.466275659824045619e-03,2.052785923753663866e-02,-8.797653958944273928e-04,nan
nan,nan,nan,nan,nan,nan,-1.512859304084734902e-03,nan,nan,nan,2.220446049250313204e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.361573373676248054e-02,nan,nan,nan,nan,2.723146747352522823e-03,nan,nan,nan,nan,nan,nan,nan,nan,1.422087745839641960e-02,7.564296520423630273e-03,nan,3.116490166414527183e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.748865355521970075e-03,nan,nan,2.118003025718628862e-03,nan,3.116490166414525101e-02,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,-5.899705014749345939e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.899705014749123677e-04,nan,nan,nan,nan,5.899705014749345939e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,2.094395280235989906e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.132743362831858114e-01,nan,nan,nan,nan,2.064896755162260074e-03,nan,nan,-1.179941002949846853e-03,nan,1.522123893805309991e-01,nan
nan,nan,nan,nan,nan,nan,-3.216374269005894959e-03,nan,nan,nan,-1.754385964912308273e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.046783625731030294e-03,nan,nan,nan,nan,-4.385964912280737940e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.508771929824616546e-03,nan,1.169590643274798312e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.634502923976607902e-01,nan,nan,nan,nan,1.754385964912241703e-03,nan,nan,-9.064327485380153232e-03,nan,1.836257309941519977e-01,nan
nan,nan,nan,nan,nan,nan,1.459854014598582772e-03,nan,nan,nan,1.693430656934309317e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.656934306569349452e-02,nan,nan,nan,nan,2.919708029197165544e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.919708029197083318e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.029197080291974875e-02,nan,nan,0.000000000000000000e+00,nan,2.656934306569349452e-02,nan,nan,0.000000000000000000e+00,2.598540145985408362e-02,nan,nan
nan,nan,nan,nan,nan,nan,-2.989536621823551954e-03,nan,nan,nan,-8.968609865470655862e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.793721973094131172e-03,nan,nan,nan,nan,2.989536621823551954e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.082212257100149344e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.390134529147982190e-01,nan,nan,nan,nan,8.968609865470878123e-04,nan,nan,5.979073243647103908e-04,3.109118086696565156e-02,7.414050822122575379e-02,nan
nan,1.739130434782620903e-03,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.159420289855095420e-03,nan,nan,nan,nan,2.898550724637738549e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.449275362318840424e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.565217391304344868e-02,nan,nan,nan,nan,2.028985507246372586e-03,nan,nan,-5.797101449275477098e-04,nan,7.681159420289854212e-02,nan
nan,nan,nan,nan,nan,nan,-1.739130434782620903e-03,nan,nan,nan,-2.898550724637738549e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.956521739130439377e-03,nan,nan,nan,nan,5.797101449275477098e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.898550724637738549e-04,nan,2.144927536231888698e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.898550724637738549e-04,nan,3.768115942028971155e-03,nan,nan,1.449275362318869220e-03,nan,2.521739130434783732e-02,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,2.037845705967944628e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.733624454148713589e-04,nan,nan,nan,nan,1.455604075691341315e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.822416302765365259e-04,nan,8.733624454148047889e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,3.784570596797665228e-03,2.590975254730714175e-02,0.000000000000000000e+00,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,8.836524300441794821e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048600883652430066e-01,nan,nan,nan,nan,-2.061855670103085458e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.945508100147264940e-04,nan,2.621502209131076899e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.734904270986745711e-01,nan,nan,0.000000000000000000e+00,nan,1.561119293078061521e-02,nan,nan,2.945508100147264940e-04,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.709401709401703329e-03,nan,nan,nan,3.133903133903115541e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.424501424501411996e-03,nan,nan,nan,nan,-1.424501424501434330e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.273504273504258322e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.450142450142449649e-02,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,-4.558404558404549438e-03,7.977207977207977779e-03,1.225071225071223610e-02,nan
nan,-5.467625899280514901e-03,nan,nan,nan,nan,-1.438848920863322611e-03,nan,nan,nan,-2.877697841726534200e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.151079136690613637e-03,nan,nan,nan,nan,8.633093525179935668e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.755395683453290445e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.446043165467629787e-02,nan,nan,nan,nan,-4.028776978417192289e-03,nan,nan,2.877697841726645223e-04,nan,1.105035971223022051e-01,nan
nan,nan,nan,nan,nan,nan,0.000000000000000000e+00,nan,nan,nan,-1.994301994302039114e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.994301994301972327e-03,nan,nan,nan,nan,-1.139601139601165115e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.849002849002890778e-03,nan,3.760683760683758425e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.726495726495726468e-01,nan,nan,nan,nan,8.547008547008516643e-03,nan,nan,0.000000000000000000e+00,nan,1.695156695156694870e-01,nan
