48,31,23,12,19,8,10,2,61,37
48,12,19,23,31,10,8,2,61,37
48,12,23,19,31,10,54,37,8,2
48,23,12,31,19,8,2,61,10,37
48,12,23,31,19,54,10,8,37,2
48,12,23,19,31,10,37,8,2,61
48,23,19,12,31,10,8,54,2,61
48,12,23,19,31,10,8,37,2,61
48,23,12,31,19,10,8,54,2,61
48,23,12,31,19,8,10,2,61,37
12,48,23,31,19,10,8,37,54,2
48,12,23,19,31,10,37,8,54,2
12,48,23,31,19,10,8,37,2,61
48,31,23,12,19,10,54,37,8,2
48,23,12,19,31,8,2,10,61,54
48,23,12,31,19,10,8,2,61,37
48,12,23,31,19,10,54,8,37,2
48,31,12,23,19,10,54,8,37,2
48,31,12,23,19,8,54,2,10,61
48,23,12,31,19,10,8,2,37,61
48,12,23,19,31,10,8,37,2,61
48,12,23,19,31,10,37,8,54,2
48,23,12,31,8,19,10,37,2,61
48,23,19,12,31,10,54,37,8,2
48,12,23,31,19,10,37,54,8,2
48,23,12,19,10,31,8,37,2,61
48,12,23,19,31,10,37,8,2,54
12,48,23,19,31,10,8,37,54,2
48,12,23,31,19,10,8,54,2,37
48,23,12,31,19,8,10,2,61,37
48,23,12,19,31,10,8,54,2,61
48,12,31,19,23,10,8,37,2,61
48,23,12,31,19,8,10,37,2,61
48,12,19,23,31,10,8,54,37,2
48,23,12,10,19,31,8,37,2,61
48,12,23,31,19,10,54,37,8,2
48,31,23,12,19,10,54,8,37,2
48,31,12,23,19,10,8,2,61,37
48,12,31,23,19,8,10,2,61,37
48,31,23,12,19,10,8,2,61,37
48,23,12,8,31,19,2,61,10,37
48,23,12,31,8,19,10,2,61,37
48,12,31,23,19,10,37,8,54,2
48,12,23,19,10,31,37,8,2,61
48,23,12,19,31,8,10,2,61,37
48,23,31,12,19,8,10,54,2,61
48,12,23,31,19,8,2,54,61,10
48,19,31,12,23,10,8,2,61,37
48,23,12,19,31,8,10,54,2,37
48,12,23,19,31,10,37,8,2,61
48,12,23,31,19,10,8,54,2,37
48,12,23,31,19,8,10,2,61,37
48,12,23,19,31,10,8,37,2,61
48,23,12,19,10,31,8,54,37,2
48,23,12,31,19,10,8,2,61,54
48,23,12,31,8,19,10,37,2,61
48,12,23,19,31,10,8,37,54,2
48,12,23,31,10,19,37,54,8,2
48,23,12,10,19,31,37,8,54,2
48,12,31,19,23,10,8,2,61,37
12,48,31,23,19,8,10,2,37,61
48,19,12,23,31,10,8,2,61,37
48,12,23,31,19,10,8,54,37,2
48,12,23,19,31,8,54,2,61,10
12,48,31,23,19,10,8,54,37,2
48,23,31,12,19,10,54,8,37,2
48,23,12,31,19,10,37,8,2,61
48,23,12,31,19,8,2,61,10,37
48,12,23,19,31,8,2,61,10,37
48,23,31,12,19,8,2,61,10,37
12,48,23,31,19,8,54,10,2,61
48,12,23,19,31,8,10,2,37,61
48,12,23,19,31,10,8,37,2,61
48,23,31,12,19,8,10,2,61,37
48,12,23,31,19,10,8,2,37,61
48,12,31,23,19,10,8,2,61,37
48,12,23,19,31,10,8,54,37,2
48,12,23,31,19,10,8,37,2,61
48,12,23,31,19,8,10,54,2,61
48,23,12,31,19,8,10,2,61,37
48,23,12,19,31,10,37,8,2,61
48,12,31,19,23,10,8,37,54,2
48,12,23,19,31,10,8,37,2,54
48,23,12,19,31,8,2,61,10,54
48,31,12,23,19,8,54,10,2,61
48,23,31,12,19,10,54,8,37,2
48,12,23,19,31,10,37,8,2,61
23,48,12,31,19,10,8,37,2,54
48,23,12,19,31,10,8,37,2,54
48,23,31,12,19,10,8,54,2,61
48,23,12,31,19,10,8,2,61,37
48,12,23,31,19,8,2,61,54,10
48,23,12,31,19,10,8,2,61,37
48,23,12,19,31,10,8,37,2,61
48,19,12,23,31,8,10,2,54,61
48,31,12,23,19,8,10,2,61,54
48,12,23,31,19,10,37,54,8,2
48,23,31,19,12,10,8,54,37,2
48,23,31,12,19,10,8,2,61,37
48,23,12,31,19,10,8,37,2,61
