31,22,3,58,4,9,15,16,60,49
3,58,5,12,9,49,53,37,46,4
12,5,29,37,6,46,3,4,15,58
3,58,9,49,4,60,5,38,53,50
54,5,3,12,51,58,46,60,4,9
12,5,3,58,9,29,37,49,60,53
3,58,9,49,30,41,4,15,44,54
31,5,4,22,12,3,58,9,49,6
29,3,58,16,51,60,9,50,49,15
3,54,58,4,51,9,15,49,5,43
31,3,58,22,16,9,4,15,60,49
3,58,12,54,29,5,4,9,37,49
3,58,4,15,12,9,60,43,49,30
31,3,12,58,54,22,29,53,51,37
3,58,60,4,9,49,50,15,38,43
3,58,29,46,9,4,49,12,37,15
3,58,54,29,4,51,60,5,16,9
31,22,3,46,58,29,4,9,60,16
3,58,29,9,4,60,46,49,50,15
3,58,54,12,15,46,37,16,4,9
3,58,31,5,12,22,9,60,4,15
3,58,60,9,4,49,50,15,43,45
31,22,3,58,16,4,9,38,15,12
12,3,58,4,9,29,49,37,60,15
3,58,29,53,4,9,49,15,39,44
3,58,29,9,4,49,15,12,43,30
12,31,5,58,3,22,37,53,39,4
5,12,3,4,29,58,15,54,37,6
3,58,9,49,4,29,46,37,12,53
31,3,58,22,29,16,46,9,53,15
3,58,54,60,9,15,50,51,49,43
3,58,16,53,60,50,39,38,49,15
54,3,46,58,4,51,60,37,12,15
3,58,29,9,4,53,15,49,25,39
3,58,46,4,9,15,49,25,43,53
31,3,58,22,53,4,9,49,39,16
3,29,58,4,15,9,54,43,60,49
5,3,58,29,46,12,4,15,6,38
12,58,3,5,29,15,9,37,46,49
5,51,3,12,4,6,58,37,53,54
3,58,29,9,60,53,49,4,50,15
3,58,54,9,53,4,49,15,51,39
31,3,58,54,22,4,53,16,60,29
31,3,58,22,60,53,50,9,49,4
54,3,58,60,51,46,4,50,29,15
54,3,29,58,4,51,9,49,60,53
12,3,58,5,53,60,29,37,4,15
3,58,29,60,9,53,49,45,50,5
3,58,5,4,53,9,49,12,46,16
54,58,29,9,3,4,49,16,46,51
5,3,58,12,29,9,53,15,49,16
54,16,3,58,51,60,4,50,38,15
5,3,12,51,15,58,4,16,60,6
31,3,58,22,5,29,9,49,6,12
29,16,51,3,60,58,50,54,53,25
31,5,3,58,22,12,4,37,16,46
29,3,15,58,60,9,16,49,46,4
12,54,3,9,49,4,37,58,51,30
3,54,58,12,5,29,9,4,49,51
12,3,58,9,60,37,4,49,15,50
5,12,3,15,58,4,60,9,45,43
12,54,29,3,4,5,16,58,37,9
3,58,15,53,46,4,39,49,9,43
12,3,5,4,58,37,15,30,6,41
31,3,58,54,4,22,16,9,51,15
31,22,3,51,4,58,16,15,54,43
31,3,58,22,54,9,49,4,16,51
3,58,12,5,54,9,49,37,15,4
31,22,4,3,58,16,15,43,9,49
54,3,15,4,58,51,38,43,59,45
3,54,58,9,51,4,49,60,15,50
5,12,3,58,51,37,53,15,6,4
31,3,58,22,29,4,9,49,15,60
31,3,58,22,12,9,5,4,49,37
31,54,3,58,22,5,51,16,9,4
12,54,29,51,4,16,37,25,46,15
31,22,4,3,58,5,29,60,51,9
3,58,29,16,9,15,49,25,43,30
12,3,58,29,9,37,49,15,53,43
54,3,58,9,4,49,51,53,15,39
3,58,5,12,53,51,49,9,39,37
31,3,58,12,22,5,29,9,49,16
31,12,22,3,5,58,4,9,16,49
31,22,3,29,54,58,51,4,16,9
12,5,3,60,58,50,15,9,37,4
58,3,29,53,39,49,9,60,15,38
3,58,9,49,53,4,46,54,37,39
54,3,51,45,15,38,58,43,60,25
3,12,5,29,58,51,46,60,37,4
5,12,3,29,58,9,4,49,37,6
3,29,58,4,9,46,49,15,37,43
54,58,3,16,53,51,4,39,15,49
31,3,22,58,16,51,60,4,50,54
3,58,5,29,12,4,46,37,15,9
3,58,29,9,4,49,46,15,53,43
3,58,29,4,9,49,53,59,39,15
12,3,58,37,53,4,39,49,5,15
3,58,54,9,4,49,53,46,51,39
12,3,54,58,29,4,9,51,49,37
3,58,9,4,46,49,37,60,15,12
