1,3,8,12,15,16,17,19,21,22,25,27,29,30,32,34,37,43,46,53,54,56,57
1,3,5,8,15,16,17,19,25,27,29,30,31,37,43,44,46,48,53,54,56,57
1,3,5,7,8,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,5,8,11,16,17,19,23,25,27,29,30,31,32,37,43,46,53,54,55,56,57
1,3,7,8,12,15,16,17,19,23,25,27,29,30,31,37,43,44,46,48,53,54,56,57
1,3,8,12,15,16,17,19,21,22,25,27,29,30,34,37,43,46,48,53,54,56,57
1,3,5,8,15,16,17,19,23,25,27,29,30,31,32,37,43,44,46,53,54,55,56,57
1,3,4,8,12,15,16,17,19,21,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,8,12,15,16,17,19,25,27,29,30,31,34,37,43,44,46,48,53,54,56,57
1,3,5,8,11,15,16,17,19,22,25,27,29,30,32,34,37,43,46,53,54,56,57
1,3,7,8,12,15,16,17,19,23,25,27,29,30,31,37,43,44,46,48,53,54,56,57
1,3,8,11,12,16,17,19,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,8,11,12,15,16,17,19,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,4,5,8,15,16,17,19,21,25,27,29,30,31,34,37,43,46,48,53,54,56,57
1,3,4,8,10,12,15,16,17,19,21,22,23,25,27,29,30,32,43,46,53,54,56,57
1,3,8,12,15,16,17,19,21,22,23,25,27,29,30,32,37,43,46,53,54,56,57
1,3,5,8,11,15,16,17,19,23,25,27,29,30,31,37,43,46,48,53,54,57
1,3,5,7,8,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,8,11,12,15,16,17,19,22,25,27,29,30,34,37,43,46,48,53,54,56,57
1,3,8,12,15,16,17,19,21,22,23,25,27,29,30,32,37,43,46,53,54,56,57
1,3,7,8,12,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,8,10,12,16,17,19,21,23,25,27,29,30,31,43,48,53,54,56,57
1,3,8,11,12,16,17,19,22,25,27,29,30,34,37,43,46,48,53,54,56,57
1,3,5,8,11,16,17,19,22,23,25,27,29,30,37,43,46,48,53,54,56,57
1,3,7,8,12,16,17,19,23,25,27,29,30,31,37,43,44,46,48,53,54,56,57
1,3,5,7,8,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,8,11,12,15,16,17,19,25,27,29,30,31,32,34,37,43,46,53,56,57
1,3,7,8,12,15,16,17,19,22,23,25,27,29,30,32,37,43,44,46,53,54,56,57
1,3,5,7,8,16,17,19,22,23,25,27,29,30,32,37,43,44,46,53,54,55,56,57
1,3,8,12,15,16,17,19,22,23,25,27,29,30,32,37,43,44,46,53,54,56,57
1,3,5,8,15,16,17,19,23,25,27,29,30,31,36,37,43,44,46,48,53,54,56,57
1,3,4,5,8,15,16,17,19,21,22,23,25,27,29,30,37,43,46,48,53,54,56,57
1,3,7,8,12,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,8,12,16,17,19,21,22,23,25,27,29,30,37,43,46,48,53,54,56,57
1,3,4,8,12,16,17,19,21,23,27,29,30,31,37,43,48,53,54,56,57
1,3,4,8,12,16,17,19,21,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,7,8,10,12,15,16,17,19,22,23,25,27,29,30,43,44,46,48,53,54,56,57
1,3,8,15,16,17,19,21,22,23,25,27,29,30,37,43,46,48,53,54,56,57
1,3,8,12,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,4,5,8,16,17,19,21,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,4,8,12,16,17,19,21,23,25,27,29,30,31,37,43,46,48,53,54,55,56,57
1,3,8,10,12,16,17,19,22,23,25,27,29,30,43,46,48,53,56,57,60
1,3,8,11,12,15,16,17,19,25,27,29,30,31,34,37,43,46,48,53,54,56,57
1,3,5,8,16,17,19,25,27,29,30,31,34,37,43,44,46,48,53,54,56,57
1,3,7,8,12,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
1,3,8,11,12,15,16,17,19,23,25,27,29,30,31,37,43,46,48,53,54,56,57
1,3,8,12,16,17,19,23,25,27,29,30,31,37,43,44,46,48,53,54,56,57
1,3,5,7,8,15,16,17,19,22,23,25,27,29,30,37,43,44,46,48,53,54,56,57
